geometry,beta,criterion,branch_id,local_mode_index,eigenvalue,dominant_q,q_family,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,criterion_value,branch_overlap_prev
tet_1.20,4.0,q_only,18,18,10.89215638712876,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.20111999049496024,0.00013873421500255821,0.35263834741520805,0.6848778189238804,0.20111999049496024,0.9145322345603237
tet_1.20,4.0,xyz_only,20,20,12.629363000351415,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.13120453829455622,0.00023352300614041011,0.6333980834210614,0.7856770228990808,0.00023352300614041011,0.9346588711079384
tet_1.20,5.0,score_q,20,20,13.302575141557966,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.16299191147099065,0.00026355029979820203,0.5142895351810901,0.5754152619006726,4.2956567132861595e-05,0.4729954733866889
tet_1.20,5.0,score_iso,8,11,9.18982045782094,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1070160461551306,0.00026628044503599637,0.7210656243238436,0.40290316695151257,0.00019200567534511162,0.9974991651291308
tet_1.20,5.0,q_only,3,4,4.842678790631006,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.2098931731915042,9.382736374137964e-05,0.2775430927837895,0.21774206299703602,0.2098931731915042,0.895566646714105
tet_1.20,5.0,xyz_only,8,11,9.18982045782094,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1070160461551306,0.00026628044503599637,0.7210656243238436,0.40290316695151257,0.00026628044503599637,0.9974991651291308
tet_1.20,7.0,score_q,6,6,7.103150581742179,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.22510938365831815,0.00024844607218327275,0.2010049281568431,0.16574756303137328,5.592754218150655e-05,0.7917700693322354
tet_1.20,7.0,score_iso,8,11,9.80241698605479,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11572734050407837,0.00037820311850728257,0.7155129087414932,0.23216920895851126,0.00027060921341824943,0.9956134210100851
tet_1.20,7.0,q_only,5,5,7.103150581742143,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.23024556203654775,0.0002241144936044705,0.20100492815684243,0.16574756303137334,0.23024556203654775,0.791770069332237
tet_1.20,7.0,xyz_only,8,11,9.80241698605479,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11572734050407837,0.00037820311850728257,0.7155129087414932,0.23216920895851126,0.00037820311850728257,0.9956134210100851
tet_1.20,10.0,score_q,8,11,10.31104567050891,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12052944848943514,0.0004939328823561492,0.7098446705715644,0.1235409584839692,5.9533457901183714e-05,0.996803836978846
tet_1.20,10.0,score_iso,8,11,10.31104567050891,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12052944848943514,0.0004939328823561492,0.7098446705715644,0.1235409584839692,0.000350615624160564,0.996803836978846
tet_1.20,10.0,q_only,11,13,10.742303919510338,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.20473142426760313,0.00020189746098292835,0.20301241398323341,0.12238123713293153,0.20473142426760313,0.9964471876386355
tet_1.20,10.0,xyz_only,8,11,10.31104567050891,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12052944848943514,0.0004939328823561492,0.7098446705715644,0.1235409584839692,0.0004939328823561492,0.996803836978846
tet_1.35,0.0,score_q,14,14,4.00982497719996,Z1,"1-axis:(1,)",0.41495568418199447,0.0002112399709664249,0.7674694903274606,3.3666665689475384,8.765522667895749e-05,1.0
tet_1.35,0.0,score_iso,14,14,4.00982497719996,Z1,"1-axis:(1,)",0.41495568418199447,0.0002112399709664249,0.7674694903274606,3.3666665689475384,0.00016212023285438971,1.0
tet_1.35,0.0,q_only,14,14,4.00982497719996,Z1,"1-axis:(1,)",0.41495568418199447,0.0002112399709664249,0.7674694903274606,3.3666665689475384,0.41495568418199447,1.0
tet_1.35,0.0,xyz_only,14,14,4.00982497719996,Z1,"1-axis:(1,)",0.41495568418199447,0.0002112399709664249,0.7674694903274606,3.3666665689475384,0.0002112399709664249,1.0
tet_1.35,0.25,score_q,14,14,4.816001321713225,Z1,"1-axis:(1,)",0.34658630105508514,0.00018798650884170254,0.6982786024444609,3.081187712484974,6.515354874770474e-05,0.9951112337989529
tet_1.35,0.25,score_iso,14,14,4.816001321713225,Z1,"1-axis:(1,)",0.34658630105508514,0.00018798650884170254,0.6982786024444609,3.081187712484974,0.00013126695667239733,0.9951112337989529
tet_1.35,0.25,q_only,14,14,4.816001321713225,Z1,"1-axis:(1,)",0.34658630105508514,0.00018798650884170254,0.6982786024444609,3.081187712484974,0.34658630105508514,0.9951112337989529
tet_1.35,0.25,xyz_only,20,20,6.098331505569085,Y1,"1-axis:(1,)",0.24629384702546386,0.00020067830580074053,0.29104265642504806,3.0783509963613778,0.00020067830580074053,0.795032967176797
tet_1.35,0.5,score_q,14,14,5.550219753852307,Z1,"1-axis:(1,)",0.27326061908315286,0.0001654275434152604,0.6520659286098741,2.793242951268352,4.52048329270592e-05,0.9961144226724202
tet_1.35,0.5,score_iso,14,14,5.550219753852307,Z1,"1-axis:(1,)",0.27326061908315286,0.0001654275434152604,0.6520659286098741,2.793242951268352,0.00010786966471472205,0.9961144226724202
tet_1.35,0.5,q_only,14,14,5.550219753852307,Z1,"1-axis:(1,)",0.27326061908315286,0.0001654275434152604,0.6520659286098741,2.793242951268352,0.27326061908315286,0.9961144226724202
tet_1.35,0.5,xyz_only,14,14,5.550219753852307,Z1,"1-axis:(1,)",0.27326061908315286,0.0001654275434152604,0.6520659286098741,2.793242951268352,0.0001654275434152604,0.9961144226724202
tet_1.35,0.75,score_q,14,17,6.213416818804607,Z1,"1-axis:(1,)",0.20547889161260488,0.00014448824705155382,0.6204316199110393,2.5146912078283217,2.9689284855201503e-05,0.9968787707135185
tet_1.35,0.75,score_iso,14,17,6.213416818804607,Z1,"1-axis:(1,)",0.20547889161260488,0.00014448824705155382,0.6204316199110393,2.5146912078283217,8.964507717630198e-05,0.9968787707135185
tet_1.35,0.75,q_only,14,17,6.213416818804607,Z1,"1-axis:(1,)",0.20547889161260488,0.00014448824705155382,0.6204316199110393,2.5146912078283217,0.20547889161260488,0.9968787707135185
tet_1.35,0.75,xyz_only,14,17,6.213416818804607,Z1,"1-axis:(1,)",0.20547889161260488,0.00014448824705155382,0.6204316199110393,2.5146912078283217,0.00014448824705155382,0.9968787707135185
tet_1.35,1.0,score_q,14,17,6.809029159147169,Z1,"1-axis:(1,)",0.14932131432801307,0.00012561900522695504,0.5982374128515353,2.2535822554313376,1.875759496506647e-05,0.997460027721472
tet_1.35,1.0,score_iso,14,17,6.809029159147169,Z1,"1-axis:(1,)",0.14932131432801307,0.00012561900522695504,0.5982374128515353,2.2535822554313376,7.514998869195708e-05,0.997460027721472
tet_1.35,1.0,q_only,14,17,6.809029159147169,Z1,"1-axis:(1,)",0.14932131432801307,0.00012561900522695504,0.5982374128515353,2.2535822554313376,0.14932131432801307,0.997460027721472
tet_1.35,1.0,xyz_only,20,20,7.858745816094503,Y1+Z2,"2-axis:(1, 2)",0.11852186598808401,0.00012810636265901752,0.32216464960643526,1.887047270361642,0.00012810636265901752,0.6233671431915793
tet_1.35,1.5,score_q,20,20,8.720397662699074,Y1+Z2,"2-axis:(1, 2)",0.08604438731988139,0.0001772003670758079,0.28755468773039305,1.568281383029168,1.5247097017895972e-05,0.9804114889859622
tet_1.35,1.5,score_iso,14,17,7.81817151020522,Z1,"1-axis:(1,)",0.0749012407058518,0.00013132698239468952,0.5706623865290645,1.7986794067439595,7.494336918901396e-05,0.9924171217257929
tet_1.35,1.5,q_only,19,18,8.091834115344907,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.13510280473390623,0.00010500700603149448,0.42564582228736275,1.6453326197519527,0.13510280473390623,0.9891957820047621
tet_1.35,1.5,xyz_only,20,20,8.720397662699074,Y1+Z2,"2-axis:(1, 2)",0.08604438731988139,0.0001772003670758079,0.28755468773039305,1.568281383029168,0.0001772003670758079,0.9804114889859622
tet_1.35,2.0,score_q,20,20,9.435372161727669,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.14160521571869866,0.00024035535697989666,0.18053450464474757,1.2996297675510844,3.4035572174283094e-05,0.5157364620678613
tet_1.35,2.0,score_iso,14,17,8.623244247334634,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.0648884947331044,0.00014336178838102813,0.5553756161995379,1.4363964225294876,7.961964156158126e-05,0.9947873656096459
tet_1.35,2.0,q_only,6,6,4.732700149340637,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.144518656082807,7.440784815082521e-05,0.15544381672399873,0.8798412609418299,0.144518656082807,0.9144742552712131
tet_1.35,2.0,xyz_only,20,20,9.435372161727669,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.14160521571869866,0.00024035535697989666,0.18053450464474757,1.2996297675510844,0.00024035535697989666,0.5157364620678613
tet_1.35,3.0,score_q,20,20,10.519035917538652,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.16006331328864684,0.0003350157851871389,0.1908692112221137,0.8948334624194919,5.362373658105103e-05,0.9825832035334003
tet_1.35,3.0,score_iso,14,17,9.78930823079872,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.08830495235463848,0.00015538797429665225,0.5403540903787358,0.9389400147689766,8.39645275068619e-05,0.9879046495885621
tet_1.35,3.0,q_only,12,13,7.777296656232654,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.18112029941017355,4.007938563023341e-05,0.7535751102562436,0.7218560552098441,0.18112029941017355,0.9026923700068119
tet_1.35,3.0,xyz_only,20,20,10.519035917538652,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.16006331328864684,0.0003350157851871389,0.1908692112221137,0.8948334624194919,0.0003350157851871389,0.9825832035334003
tet_1.35,4.0,score_q,20,20,11.27124092053886,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.16953163272449057,0.0004338957687082103,0.19355407461484625,0.6286036087544544,7.355905810135082e-05,0.03678925941517677
tet_1.35,4.0,score_iso,9,11,8.27501097296732,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.09921257255495683,0.0002077239264568398,0.5867797535097707,0.5272039160212816,0.00012188819436442622,0.9953312932745175
tet_1.35,4.0,q_only,3,4,4.4746254547648325,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.21898949333272522,7.766405888535932e-05,0.22889331729851806,0.29555600084540246,0.21898949333272522,0.706436283610654
tet_1.35,4.0,xyz_only,20,20,11.27124092053886,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.16953163272449057,0.0004338957687082103,0.19355407461484625,0.6286036087544544,0.0004338957687082103,0.03678925941517677
tet_1.35,5.0,score_q,20,20,11.806998273499024,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.19708272649055467,0.0005180044505332117,0.16607925427940534,0.4550888552722047,0.00010208972944532702,0.7275768816070818
tet_1.35,5.0,score_iso,9,11,8.721289871996117,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.10794384819784178,0.0002772268310720419,0.5824853442599065,0.377162931519394,0.00016148056613508128,0.9975817558990091
tet_1.35,5.0,q_only,10,10,8.58714894527466,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.20971220601069593,0.00013090675591014497,0.15345391677793732,0.3466235448237689,0.20971220601069593,0.9127287080818082
tet_1.35,5.0,xyz_only,20,20,11.806998273499024,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.19708272649055467,0.0005180044505332117,0.16607925427940534,0.4550888552722047,0.0005180044505332117,0.7275768816070818
tet_1.35,7.0,score_q,20,20,12.499227087260186,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.18537732885566177,0.0005615157181613578,0.1906285073785451,0.26163718827045723,0.00010409228394322111,0.9833887748953691
tet_1.35,7.0,score_iso,9,11,9.294371179794956,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.11622581873377102,0.000389377228729473,0.5750691579469656,0.21706416808959636,0.00022391883504918107,0.9957900501714577
tet_1.35,7.0,q_only,10,10,9.112019439261257,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.20321981880577664,0.00016920047139830935,0.16441227502950923,0.19798642641291864,0.20321981880577664,0.990930321716848
tet_1.35,7.0,xyz_only,20,20,12.499227087260186,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.18537732885566177,0.0005615157181613578,0.1906285073785451,0.26163718827045723,0.0005615157181613578,0.9833887748953691
tet_1.35,10.0,score_q,20,20,13.068421855907728,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.21713416747768596,0.0006636928184342714,0.15752362420130947,0.13700216734949222,0.00014411038759164452,0.9790841318822742
tet_1.35,10.0,score_iso,9,11,9.769717424142385,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12077373457636088,0.0005040680658000101,0.5677902736493937,0.11541506248387759,0.0002862049450185083,0.996950644171583
tet_1.35,10.0,q_only,6,7,6.924430029545149,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.23792010251411075,0.0002822156611991987,0.15873309311342632,0.079848970054706,0.23792010251411075,0.8824874407176472
tet_1.35,10.0,xyz_only,20,20,13.068421855907728,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.21713416747768596,0.0006636928184342714,0.15752362420130947,0.13700216734949222,0.0006636928184342714,0.9790841318822742
tet_1.50,0.0,score_q,12,12,3.6130379038705756,Z1,"1-axis:(1,)",0.41495568418199175,0.00021123997096642367,0.6216502871652635,3.2775980721106004,8.765522667895641e-05,1.0
tet_1.50,0.0,score_iso,12,12,3.6130379038705756,Z1,"1-axis:(1,)",0.41495568418199175,0.00021123997096642367,0.6216502871652635,3.2775980721106004,0.0001313173886120592,1.0
tet_1.50,0.0,q_only,12,12,3.6130379038705756,Z1,"1-axis:(1,)",0.41495568418199175,0.00021123997096642367,0.6216502871652635,3.2775980721106004,0.41495568418199175,1.0
tet_1.50,0.0,xyz_only,12,12,3.6130379038705756,Z1,"1-axis:(1,)",0.41495568418199175,0.00021123997096642367,0.6216502871652635,3.2775980721106004,0.00021123997096642367,1.0
tet_1.50,0.25,score_q,12,15,4.396793489515384,Z1,"1-axis:(1,)",0.3465877335850306,0.00018754486426408873,0.5632863883857548,2.9903945230794333,6.500074945080271e-05,0.9944364490665969
tet_1.50,0.25,score_iso,12,15,4.396793489515384,Z1,"1-axis:(1,)",0.3465877335850306,0.00018754486426408873,0.5632863883857548,2.9903945230794333,0.00010564146925161516,0.9944364490665969
tet_1.50,0.25,q_only,12,15,4.396793489515384,Z1,"1-axis:(1,)",0.3465877335850306,0.00018754486426408873,0.5632863883857548,2.9903945230794333,0.3465877335850306,0.9944364490665969
tet_1.50,0.25,xyz_only,12,15,4.396793489515384,Z1,"1-axis:(1,)",0.3465877335850306,0.00018754486426408873,0.5632863883857548,2.9903945230794333,0.00018754486426408873,0.9944364490665969
tet_1.50,0.5,score_q,12,15,5.107903812854218,Z1,"1-axis:(1,)",0.27324730555728205,0.00016445523492743586,0.5263862867086577,2.6991122727544155,4.493694982871167e-05,0.995707833046638
tet_1.50,0.5,score_iso,12,15,5.107903812854218,Z1,"1-axis:(1,)",0.27324730555728205,0.00016445523492743586,0.5263862867086577,2.6991122727544155,8.656698044325291e-05,0.995707833046638
tet_1.50,0.5,q_only,12,15,5.107903812854218,Z1,"1-axis:(1,)",0.27324730555728205,0.00016445523492743586,0.5263862867086577,2.6991122727544155,0.27324730555728205,0.995707833046638
tet_1.50,0.5,xyz_only,12,15,5.107903812854218,Z1,"1-axis:(1,)",0.27324730555728205,0.00016445523492743586,0.5263862867086577,2.6991122727544155,0.00016445523492743586,0.995707833046638
tet_1.50,0.75,score_q,12,15,5.747188882807798,Z1,"1-axis:(1,)",0.20543256648241814,0.00014305444029848465,0.5023845380106982,2.4177272818198507,2.9388040817223564e-05,0.9966257758879068
tet_1.50,0.75,score_iso,12,15,5.747188882807798,Z1,"1-axis:(1,)",0.20543256648241814,0.00014305444029848465,0.5023845380106982,2.4177272818198507,7.186833889973321e-05,0.9966257758879068
tet_1.50,0.75,q_only,12,15,5.747188882807798,Z1,"1-axis:(1,)",0.20543256648241814,0.00014305444029848465,0.5023845380106982,2.4177272818198507,0.20543256648241814,0.9966257758879068
tet_1.50,0.75,xyz_only,12,15,5.747188882807798,Z1,"1-axis:(1,)",0.20543256648241814,0.00014305444029848465,0.5023845380106982,2.4177272818198507,0.00014305444029848465,0.9966257758879068
tet_1.50,1.0,score_q,12,15,6.318362540536045,Z1,"1-axis:(1,)",0.14923647142353558,0.00012384531093825423,0.4863042675339791,2.155334289504186,1.8482237206775656e-05,0.997294655043969
tet_1.50,1.0,score_iso,12,15,6.318362540536045,Z1,"1-axis:(1,)",0.14923647142353558,0.00012384531093825423,0.4863042675339791,2.155334289504186,6.022650322334561e-05,0.997294655043969
tet_1.50,1.0,q_only,12,15,6.318362540536045,Z1,"1-axis:(1,)",0.14923647142353558,0.00012384531093825423,0.4863042675339791,2.155334289504186,0.14923647142353558,0.997294655043969
tet_1.50,1.0,xyz_only,18,18,6.890929654055319,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.09591504636031116,0.00016493541110056503,0.13858549545562404,1.7901207978277256,0.00016493541110056503,0.7415407940984204
tet_1.50,1.5,score_q,18,18,7.702201328415066,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11988345021314674,0.00022486026067560568,0.1576260181380715,1.4643291771326188,2.695702386561917e-05,0.8679874353944778
tet_1.50,1.5,score_iso,20,20,8.039851994263,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.10044245514791879,9.300705395770886e-05,0.7090610859386423,1.6236335919409144,6.594768267920694e-05,0.5870601508559925
tet_1.50,1.5,q_only,3,4,3.1151621899383426,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12697613237463828,2.9923237880498677e-05,0.3087160213570844,0.8797059025326149,0.12697613237463828,0.9826818985705568
tet_1.50,1.5,xyz_only,18,18,7.702201328415066,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11988345021314674,0.00022486026067560568,0.1576260181380715,1.4643291771326188,0.00022486026067560568,0.8679874353944778
tet_1.50,2.0,score_q,18,19,8.364442180485204,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.15150476474637728,0.0002940021915741344,0.13493493920338198,1.1935623456326028,4.454273286935858e-05,0.988978668693311
tet_1.50,2.0,score_iso,12,17,8.037857934152678,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.06468017829401332,0.00013919805783938608,0.457247076825452,1.3485899653808526,6.364790504683948e-05,0.9946376159620329
tet_1.50,2.0,q_only,20,20,8.779951196506339,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1679373032705206,0.00013055053376018175,0.37381911138261503,1.345989758779864,0.1679373032705206,0.37000738719176374
tet_1.50,2.0,xyz_only,18,19,8.364442180485204,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.15150476474637728,0.0002940021915741344,0.13493493920338198,1.1935623456326028,0.0002940021915741344,0.988978668693311
tet_1.50,3.0,score_q,18,18,9.345635347667008,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.16309152246390568,0.00036721274693886233,0.15551452990183973,0.7983725611403281,5.988928596641198e-05,0.9722220379008316
tet_1.50,3.0,score_iso,8,8,6.244241427646027,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.09000162005691974,8.447726853562951e-05,0.9448654513103599,0.651885740957286,7.981965246038405e-05,0.9923384972513847
tet_1.50,3.0,q_only,11,9,6.922691563374461,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1983046749112643,0.00010466226085149388,0.12036182053688564,0.646938897062108,0.1983046749112643,0.7082400421754516
tet_1.50,3.0,xyz_only,18,18,9.345635347667008,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.16309152246390568,0.00036721274693886233,0.15551452990183973,0.7983725611403281,0.00036721274693886233,0.9722220379008316
tet_1.50,4.0,score_q,18,18,10.009970782140126,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.16036696084942922,0.0004176870258387619,0.17015005527765648,0.5496988285362232,6.698319891999925e-05,0.9875054186884126
tet_1.50,4.0,score_iso,8,8,6.784222976451899,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10309667483161902,0.00011816362910098759,0.9515109479704822,0.44591780012898197,0.00011243398674151315,0.9963003962707718
tet_1.50,4.0,q_only,16,16,9.47500352297913,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1928303416396511,9.046879393452977e-05,0.3542039588605096,0.5694954311604851,0.1928303416396511,0.7792576720635984
tet_1.50,4.0,xyz_only,18,18,10.009970782140126,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.16036696084942922,0.0004176870258387619,0.17015005527765648,0.5496988285362232,0.0004176870258387619,0.9875054186884126
tet_1.50,5.0,score_q,18,19,10.475480148335265,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.20785681486874397,0.0005275122714286334,0.12588097773984702,0.39303081580484633,0.00010964702054333208,0.7479367353055448
tet_1.50,5.0,score_iso,8,8,7.162527742744611,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11017112837532256,0.00015208829593314153,0.9613826944573882,0.32041187433246576,0.00014621505573963624,0.9980661701189696
tet_1.50,5.0,q_only,4,3,4.637484228767274,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.21669305350795193,9.798774237071107e-05,0.25902693819786166,0.20660992599859837,0.21669305350795193,0.9780146979495316
tet_1.50,5.0,xyz_only,18,19,10.475480148335265,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.20785681486874397,0.0005275122714286334,0.12588097773984702,0.39303081580484633,0.0005275122714286334,0.7479367353055448
tet_1.50,7.0,score_q,19,19,11.06951982886541,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.17777802998493528,0.0005501625159576696,0.16522104641010352,0.2233191585393646,9.780680825851001e-05,0.9523609839570839
tet_1.50,7.0,score_iso,8,8,7.650673775987679,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11680369411166651,0.0002048760947470382,0.9789407932111241,0.18536701144748816,0.000200561566701663,0.9965961420736532
tet_1.50,7.0,q_only,4,3,4.951407371675006,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.23045588920150475,0.00012198340764014427,0.24287722158999256,0.11894536551896645,0.23045588920150475,0.9950701352177574
tet_1.50,7.0,xyz_only,19,19,11.06951982886541,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.17777802998493528,0.0005501625159576696,0.16522104641010352,0.2233191585393646,0.0005501625159576696,0.9523609839570839
tet_1.50,10.0,score_q,17,20,14.399325170833103,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12003765988205124,0.0011005705071489577,0.4113580960215042,0.15197043207121683,0.00013210990821336323,1.6691796176314649e-09
tet_1.50,10.0,score_iso,17,20,14.399325170833103,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12003765988205124,0.0011005705071489577,0.4113580960215042,0.15197043207121683,0.00045272858835821654,1.6691796176314649e-09
tet_1.50,10.0,q_only,5,6,6.530989971985,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.23814155877745782,0.00028695233579078313,0.12997790661260358,0.07454221485625967,0.23814155877745782,0.9406925354221669
tet_1.50,10.0,xyz_only,17,20,14.399325170833103,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12003765988205124,0.0011005705071489577,0.4113580960215042,0.15197043207121683,0.0011005705071489577,1.6691796176314649e-09
