geometry,beta,criterion,winner_mode_index,winner_q,winner_family,winner_q_contrast,winner_xyz,real_triad_all,sur_triad_all_mean,sur_triad_all_std,triad_all_z,triad_all_exceed,sur_triad_all_p95,real_triad_topk,sur_triad_topk_mean,sur_triad_topk_std,triad_topk_z,triad_topk_exceed,sur_triad_topk_p95
ortho_1.05_1.20,0.0,score_q,8,Y1,"1-axis:(1,)",0.15139921439944007,0.00011271220073671473,0.4527102990712282,0.21452753217776271,0.15395880294978365,1.5470552013164578,0.90625,0.5257657261208145,0.7530638144631463,0.3049247599086907,0.23813283082940134,1.8818868989703526,0.9375,0.7852001719937306
ortho_1.05_1.20,0.0,score_iso,8,Y1,"1-axis:(1,)",0.15139921439944007,0.00011271220073671473,0.4527102990712282,0.2556137630530043,0.16970695396959778,1.1613933984836673,0.84375,0.5522889647323389,0.7530638144631463,0.35262532464817875,0.23095418140877355,1.7338438618891432,0.921875,0.7662804880348827
ortho_1.05_1.20,0.0,q_only,8,Y1,"1-axis:(1,)",0.15139921439944007,0.00011271220073671473,0.4527102990712282,0.24030552599726762,0.1490145936180724,1.4253957811470006,0.875,0.5234916132825758,0.7530638144631463,0.34320867376892833,0.23390026204675257,1.7522645639898549,0.953125,0.7492830181682827
ortho_1.05_1.20,0.0,xyz_only,8,Y1,"1-axis:(1,)",0.15139921439944007,0.00011271220073671473,0.4527102990712282,0.2155027574948034,0.1562854642726904,1.517783772654774,0.890625,0.5298675437535345,0.7530638144631463,0.30533262968442987,0.22527042434446615,1.9875275952430085,0.9375,0.772185601601757
ortho_1.05_1.20,1.0,score_q,9,Z1,"1-axis:(1,)",0.08764787052786459,5.912802245707572e-05,0.06109532916209905,0.08782177452084167,0.05123122418945806,-0.5216827390144716,0.34375,0.1992288433440246,0.7024963997310579,0.277812843304002,0.20148692694901518,2.1077474497013458,0.984375,0.648775951908634
ortho_1.05_1.20,1.0,score_iso,9,Z1,"1-axis:(1,)",0.08764787052786459,5.912802245707572e-05,0.06109532916209905,0.09296521083169301,0.06680886519807154,-0.4770307290002714,0.421875,0.22917259601245835,0.7024963997310579,0.24473867703554547,0.1819731798248064,2.5155230190168707,0.953125,0.6011001963647307
ortho_1.05_1.20,1.0,q_only,7,Z1,"1-axis:(1,)",0.14337273649405738,2.806706203022492e-05,0.1817708662072946,0.14990228212074924,0.09241726871940324,0.3448336498989137,0.640625,0.31287357143242106,0.007944223557348225,0.3411591840622686,0.2298070651956918,-1.449977006667405,0.03125,0.7573024418100588
ortho_1.05_1.20,1.0,xyz_only,9,Z1,"1-axis:(1,)",0.08764787052786459,5.912802245707572e-05,0.06109532916209905,0.10033961332410019,0.07305529479815256,-0.5371860351791553,0.28125,0.23185900622351097,0.7024963997310579,0.282171666174593,0.20915615827243175,2.009621600560145,0.9375,0.7039389051997627
ortho_1.05_1.20,1.5,score_q,9,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12156328637036809,4.0484544851534354e-05,0.4202245278470528,0.2119934190681181,0.13658772861398025,1.5245228168769542,0.875,0.4694302395252831,0.48087673589277824,0.25794740304468067,0.17457102784595124,1.2770122029844648,0.875,0.5601391286055761
ortho_1.05_1.20,1.5,score_iso,10,Z1,"1-axis:(1,)",0.051274624713857415,7.529750637244808e-05,0.012894606097597757,0.08368223407604541,0.05290603289815932,-1.3379878267072352,0.0,0.18815761258887514,0.23386050589837107,0.18648761226697064,0.17060394932134013,0.2776775908152853,0.734375,0.558705288267325
ortho_1.05_1.20,1.5,q_only,9,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12156328637036809,4.0484544851534354e-05,0.4202245278470528,0.22021597974312193,0.14724088580757927,1.3583764251727761,0.90625,0.4626171850702147,0.48087673589277824,0.27906410099370416,0.19153520917125197,1.053658153878013,0.828125,0.6175553970569344
ortho_1.05_1.20,1.5,xyz_only,10,Z1,"1-axis:(1,)",0.051274624713857415,7.529750637244808e-05,0.012894606097597757,0.07670014319783713,0.05360866611513447,-1.1902093770066027,0.015625,0.16440069582554184,0.23386050589837107,0.21035171112413892,0.18784347659997602,0.12515097782272414,0.671875,0.5572264224070124
ortho_1.05_1.20,2.0,score_q,9,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12117512475419846,5.207329272110408e-05,0.38065631765559177,0.24939722566449113,0.16225215272661275,0.8089821292630678,0.78125,0.5389381191292086,0.4440658496233998,0.32433038040951245,0.22486535394677917,0.5324762890849503,0.671875,0.7134107980306897
ortho_1.05_1.20,2.0,score_iso,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.053895761346042036,9.490243915299861e-05,0.010762780089820125,0.07504072157058388,0.043793930942189044,-1.4677362843757336,0.015625,0.1481389849948586,0.3542795566903325,0.3205858452875443,0.21848590078855698,0.1542145798929222,0.59375,0.7829418003680614
ortho_1.05_1.20,2.0,q_only,9,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12117512475419846,5.207329272110408e-05,0.38065631765559177,0.17839183171622688,0.14792570393877494,1.3673383364240261,0.890625,0.49032863369186874,0.4440658496233998,0.22342216264994053,0.2045283934197637,1.078792451664853,0.84375,0.652081533645101
ortho_1.05_1.20,2.0,xyz_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.053895761346042036,9.490243915299861e-05,0.010762780089820125,0.0841982093540348,0.05053789535952362,-1.4530765228814193,0.015625,0.17555385626872644,0.3542795566903325,0.29998110507264086,0.20260441926298295,0.2680023062426077,0.65625,0.6686580527736697
ortho_1.05_1.20,5.0,score_q,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11277990437000321,0.0001528100367426076,0.24498245819835743,0.1795329701663823,0.11103146875251296,0.5894679118158053,0.796875,0.4163606669552981,0.40519525706807774,0.288747744138936,0.20108480673788487,0.579096525578646,0.75,0.702604733374301
ortho_1.05_1.20,5.0,score_iso,8,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11076382783320861,0.00014852944451233005,0.25356092869707997,0.18008842315495527,0.10961079163983166,0.6703035754260084,0.78125,0.3728036216265665,0.4066711790847718,0.3111682736552298,0.19314994372925098,0.49444956382135563,0.703125,0.614348047964138
ortho_1.05_1.20,5.0,q_only,2,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11756080852952078,8.524160750199605e-05,0.3692675195553989,0.19740931881868878,0.13980407509329146,1.2292789077914903,0.8125,0.47016725184480335,0.5000415109994653,0.2640280116725109,0.21050437812419337,1.121180953236944,0.828125,0.601842479447136
ortho_1.05_1.20,5.0,xyz_only,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11277990437000321,0.0001528100367426076,0.24498245819835743,0.19126410123489285,0.12777938976446382,0.4203992291876132,0.734375,0.443866743651607,0.40519525706807774,0.3140795172793053,0.22066911444460213,0.4129066272717277,0.71875,0.7327447648572138
ortho_1.05_1.20,10.0,score_q,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12068915582671551,0.0004991377571367081,0.24416008350413151,0.20630350710080667,0.13651795963708127,0.2773010708897591,0.640625,0.4376571617112054,0.31544385472429093,0.2671617657113558,0.18657157068842264,0.25878588487261095,0.578125,0.5724202433483465
ortho_1.05_1.20,10.0,score_iso,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12068915582671551,0.0004991377571367081,0.24416008350413151,0.20724195283356805,0.15305277754639932,0.2412117653933473,0.640625,0.5290442587131382,0.31544385472429093,0.2717049334982957,0.21048904844133784,0.2077966599672154,0.59375,0.6929840239242808
ortho_1.05_1.20,10.0,q_only,2,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12131159576231851,0.00013242792911095103,0.4136049421559109,0.24678031003849427,0.15713612579928798,1.0616567722271724,0.859375,0.5399731409744672,0.49147769917483247,0.3271153720006339,0.21615125970561783,0.7604042067452561,0.78125,0.7254918367375904
ortho_1.05_1.20,10.0,xyz_only,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12068915582671551,0.0004991377571367081,0.24416008350413151,0.2200461649398992,0.159496707865706,0.15118756297079627,0.640625,0.5094223480967781,0.31544385472429093,0.2824609463465544,0.218505131396425,0.15094798079476696,0.59375,0.6543291930170333
tet_1.20,0.0,score_q,8,X1,"1-axis:(1,)",0.1513992143994152,0.00011271220073669288,0.45271029907151156,0.2612513776301512,0.1597496073368043,1.198493846914465,0.90625,0.6153798775413191,0.6145678105858634,0.3704014401911433,0.217660654685207,1.1217754111174818,0.875,0.8046667736133746
tet_1.20,0.0,score_iso,8,X1,"1-axis:(1,)",0.1513992143994152,0.00011271220073669288,0.45271029907151156,0.23809823689977133,0.13249472562257503,1.6197781546524739,0.90625,0.48338214660961226,0.6145678105858634,0.346018239391059,0.2125734170669644,1.2633262187667764,0.859375,0.7258881321889045
tet_1.20,0.0,q_only,8,X1,"1-axis:(1,)",0.1513992143994152,0.00011271220073669288,0.45271029907151156,0.25140100570277657,0.14329877363804094,1.4048221646042711,0.90625,0.47855965992636335,0.6145678105858634,0.3656549300638491,0.22510186316093023,1.1057788550730712,0.859375,0.7501271701881552
tet_1.20,0.0,xyz_only,8,X1,"1-axis:(1,)",0.1513992143994152,0.00011271220073669288,0.45271029907151156,0.22010263277384234,0.1530941659501128,1.5193764233442264,0.890625,0.5340966100665899,0.6145678105858634,0.3042043513234295,0.21264281227064297,1.459553022022473,0.859375,0.7465235643138209
tet_1.20,1.0,score_q,9,Z1,"1-axis:(1,)",0.09110346527533894,5.978119274100659e-05,0.06430283144763392,0.09230947786294422,0.0529468508360252,-0.5289577372886082,0.359375,0.18572732348772203,0.7053065099146837,0.28136590660006305,0.19299446549021254,2.196646428360525,0.984375,0.6037540695590388
tet_1.20,1.0,score_iso,9,Z1,"1-axis:(1,)",0.09110346527533894,5.978119274100659e-05,0.06430283144763392,0.08216674139391983,0.042128007877090264,-0.4240388009321582,0.40625,0.15686076016257583,0.7053065099146837,0.269085996488364,0.19697543197836118,2.2145935106872936,0.984375,0.6593276805702417
tet_1.20,1.0,q_only,7,Z1,"1-axis:(1,)",0.1482355364554127,2.837710916983702e-05,0.1877908218976913,0.12677630368016074,0.06670001003291727,0.9147602554557996,0.84375,0.23406433501705104,0.30885829597295134,0.2772856152713007,0.16964758938939722,0.18610745260278833,0.625,0.5573990176205516
tet_1.20,1.0,xyz_only,9,Z1,"1-axis:(1,)",0.09110346527533894,5.978119274100659e-05,0.06430283144763392,0.08089327561373857,0.052031986741124615,-0.3188508685691447,0.484375,0.18448663889923278,0.7053065099146837,0.250383966716184,0.18945222292786434,2.4012520738239864,0.984375,0.6076043561224351
tet_1.20,1.5,score_q,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.1280272541082648,5.3841239355556976e-05,0.4430533963565876,0.2432099486126557,0.1944435282968685,1.027771145140872,0.8125,0.6103689976204822,0.48163889187738274,0.2832347795147921,0.22634694430383942,0.8765486672326535,0.8125,0.723219191034241
tet_1.20,1.5,score_iso,9,Z1,"1-axis:(1,)",0.05416379596080027,7.431906719539529e-05,0.013607602434215004,0.07256055397313102,0.051056562760977905,-1.154659623558102,0.078125,0.166309626830863,0.0344010216840174,0.2265264452698289,0.18536729956165848,-1.036458016268768,0.171875,0.558348910180224
tet_1.20,1.5,q_only,3,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.137091475019373,2.7788997892329304e-05,0.21068620516300746,0.18380589463679464,0.11657285147579108,0.23058808449550977,0.65625,0.4344976600917443,0.43602605112355863,0.34803354800624153,0.25313449496492146,0.3476116644203833,0.65625,0.8087814239618027
tet_1.20,1.5,xyz_only,9,Z1,"1-axis:(1,)",0.05416379596080027,7.431906719539529e-05,0.013607602434215004,0.08222499652874664,0.05117355283054367,-1.3408761029434617,0.03125,0.17616550032495107,0.0344010216840174,0.2729546526649962,0.21223604139860486,-1.1240015098652463,0.09375,0.7530343603140424
tet_1.20,2.0,score_q,6,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.13644455109588932,7.171382437705704e-05,0.1461491788585724,0.1474643855627609,0.10827092258357963,-0.012147367666153196,0.609375,0.38477451759150005,0.082596292134468,0.26863192441077544,0.2517287527765203,-0.7390321138274065,0.3125,0.7832240398943768
tet_1.20,2.0,score_iso,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.05265634406899408,9.367258670012436e-05,0.010121329788167113,0.07769471166883203,0.04957302926937778,-1.3631077800816016,0.078125,0.17166288932676563,0.3547609873192418,0.30378919449203945,0.22859628506350477,0.22297734546656905,0.609375,0.7628954426249808
tet_1.20,2.0,q_only,9,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1552114227168788,2.6946691969062398e-05,0.39836154659544953,0.21548340652598325,0.1138053235888279,1.6069383601824072,0.953125,0.39287703142442165,0.4268155686829299,0.3583383485690823,0.20987157970104245,0.3262815299292341,0.578125,0.6897163815999536
tet_1.20,2.0,xyz_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.05265634406899408,9.367258670012436e-05,0.010121329788167113,0.07981012068580777,0.047547724783447196,-1.4656598441580064,0.015625,0.1754537283248607,0.3547609873192418,0.27057733587790084,0.1935471297526616,0.4349516913450811,0.703125,0.6653639549055698
tet_1.20,5.0,score_q,5,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.21096556132392363,0.00018896153034096707,0.45110424548754763,0.27107926076717115,0.1783593549343819,1.0093386174535002,0.8125,0.6208980326714878,0.44472383676080857,0.3380516582475061,0.24819741114416422,0.429787635661166,0.671875,0.7907481151442178
tet_1.20,5.0,score_iso,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.10701604615513227,0.00026628044503599593,0.15681339510308062,0.1610508739065562,0.08551375690167039,-0.0495531825165695,0.578125,0.31925370896145133,0.3290500710005054,0.29558101306040285,0.19450188212594827,0.17207575358195146,0.59375,0.6151512946752616
tet_1.20,5.0,q_only,6,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.21443283671134503,0.0001710721067478936,0.029312486022669205,0.2545236071891662,0.20332050149807718,-1.1076655797424304,0.046875,0.6293445567673639,0.013349993228180475,0.3195722821132666,0.25233868609386784,-1.2135368287126633,0.015625,0.8027739333195433
tet_1.20,5.0,xyz_only,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.10701604615513227,0.00026628044503599593,0.15681339510308062,0.15698081492169186,0.08769128722688607,-0.0019091955871985006,0.609375,0.3248380417044401,0.3290500710005054,0.2923498487946684,0.19526111746396327,0.18795458451896996,0.5625,0.61562226684217
tet_1.20,10.0,score_q,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12052944848943524,0.0004939328823561478,0.24287826033138807,0.20908702552505215,0.15023049230390634,0.22492926893798335,0.625,0.48479437826628113,0.31569099478591517,0.27294290502338137,0.20288490605610265,0.21070118321420228,0.609375,0.6948852721551898
tet_1.20,10.0,score_iso,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12052944848943524,0.0004939328823561478,0.24287826033138807,0.22577084069532805,0.13558048298491873,0.12617907282301674,0.53125,0.4699002450083203,0.31569099478591517,0.30741376426611755,0.19549530540611737,0.04233979175387539,0.53125,0.6600893267596823
tet_1.20,10.0,q_only,3,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.20952579143778108,0.00014354316718128088,0.12829144303397863,0.3014137977924748,0.20795925529762338,-0.8324820865024619,0.265625,0.6373099298273567,0.1046038715637308,0.37017659808583453,0.2611637719738699,-1.0168819530897957,0.234375,0.7755068059522726
tet_1.20,10.0,xyz_only,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12052944848943524,0.0004939328823561478,0.24287826033138807,0.20280144089545812,0.1387088099544972,0.288927714460156,0.640625,0.40396893260085315,0.31569099478591517,0.26667323833640083,0.1876129402649749,0.2612706585165335,0.59375,0.5589295647104613
ortho_1.10_1.30,0.0,score_q,9,Y1,"1-axis:(1,)",0.15139921439943305,0.00011271220073669517,0.4527102990716755,0.2054246509616741,0.11973289422157987,2.065310871466155,0.96875,0.3738471710674039,0.6145678105859631,0.29094075963490124,0.18174591494590903,1.7806565338516613,0.921875,0.6784050625725183
ortho_1.10_1.30,0.0,score_iso,9,Y1,"1-axis:(1,)",0.15139921439943305,0.00011271220073669517,0.4527102990716755,0.23893308126130985,0.14932458945044372,1.4316276950480427,0.9375,0.49469606519535136,0.6145678105859631,0.3304867872295163,0.21484253882799342,1.3222754902489986,0.875,0.6922213618169781
ortho_1.10_1.30,0.0,q_only,9,Y1,"1-axis:(1,)",0.15139921439943305,0.00011271220073669517,0.4527102990716755,0.1888485744341729,0.11988739012234083,2.200913076563266,0.953125,0.43018816651800446,0.6145678105859631,0.2797892179697953,0.17805906347461978,1.8801547423729228,0.953125,0.5891688491065227
ortho_1.10_1.30,0.0,xyz_only,9,Y1,"1-axis:(1,)",0.15139921439943305,0.00011271220073669517,0.4527102990716755,0.2253977446363492,0.15357486210525698,1.4801416802057805,0.921875,0.5485922771187316,0.6145678105859631,0.323292787665063,0.23012424603067094,1.2657293959403708,0.84375,0.7348582600857655
ortho_1.10_1.30,1.0,score_q,9,Z1,"1-axis:(1,)",0.08853444831448191,5.970387601173057e-05,0.05330677886835243,0.08943705233680116,0.05003721339261888,-0.722068057312247,0.25,0.17039173196689264,0.6939185817264947,0.24682294227679463,0.16412737171124606,2.724077250402596,1.0,0.5697474899150831
ortho_1.10_1.30,1.0,score_iso,9,Z1,"1-axis:(1,)",0.08853444831448191,5.970387601173057e-05,0.05330677886835243,0.07064015910785906,0.03414785477591433,-0.507597925338047,0.359375,0.13175171442397118,0.6939185817264947,0.21409268080329466,0.1523743552203833,3.148993806904484,1.0,0.46686699792981695
ortho_1.10_1.30,1.0,q_only,7,Z1,"1-axis:(1,)",0.13863210588519964,2.924896756800822e-05,0.1758509227844171,0.14019452401729393,0.09397454770760956,0.37942612799461745,0.734375,0.33705594141402073,0.016142534289983194,0.3242628781796377,0.2054797757864872,-1.4995166444425216,0.015625,0.7465062870096117
ortho_1.10_1.30,1.0,xyz_only,9,Z1,"1-axis:(1,)",0.08853444831448191,5.970387601173057e-05,0.05330677886835243,0.09424105747148329,0.0521720797525832,-0.7846012425893272,0.265625,0.19529388860292513,0.6939185817264947,0.28579646451736224,0.18563128212164687,2.198563262303417,0.984375,0.6242999224970301
ortho_1.10_1.30,1.5,score_q,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1215178779685194,4.193762556784587e-05,0.414769942833034,0.23391384254343345,0.17143680639791553,1.0549432417025273,0.828125,0.5608346909799249,0.47579156809983875,0.2813407999844063,0.22802820664188994,0.8527487497191854,0.828125,0.7354028458139308
ortho_1.10_1.30,1.5,score_iso,10,Z1,"1-axis:(1,)",0.05050924501996686,7.790806530606454e-05,0.011838574173392302,0.07912449397645073,0.050763262919538976,-1.325484532158281,0.03125,0.17427128257963573,0.05231480609843766,0.2637316376416488,0.22394296943973327,-0.9440655005655929,0.125,0.7359780300833418
ortho_1.10_1.30,1.5,q_only,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1215178779685194,4.193762556784587e-05,0.414769942833034,0.2414983690681663,0.17365530841320997,0.9977902509698868,0.796875,0.5179265072296048,0.47579156809983875,0.2966633814192281,0.21548881383685223,0.8312644331292218,0.765625,0.6719458376884143
ortho_1.10_1.30,1.5,xyz_only,10,Z1,"1-axis:(1,)",0.05050924501996686,7.790806530606454e-05,0.011838574173392302,0.07662823951915096,0.03997435357198018,-1.6207808145658635,0.03125,0.14589532759541374,0.05231480609843766,0.19920694625759056,0.17035374002497794,-0.8622771659533434,0.140625,0.5435369633940282
ortho_1.10_1.30,2.0,score_q,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12107766518439815,5.341586895174338e-05,0.37431681086530366,0.23207974766579637,0.17248504105357162,0.8246341962750594,0.828125,0.5761654904242246,0.43685540148844215,0.28839226762858794,0.22728887384609886,0.6531913830490793,0.78125,0.6979627642808912
ortho_1.10_1.30,2.0,score_iso,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.05668438652695585,9.807681890670998e-05,0.012411062205047193,0.08653927658086508,0.041495900693685354,-1.7863984908107313,0.015625,0.15789330396559623,0.3530086257050461,0.3045644600650056,0.19123897533558012,0.2533174294349721,0.625,0.6127069546166576
ortho_1.10_1.30,2.0,q_only,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12107766518439815,5.341586895174338e-05,0.37431681086530366,0.2405287482878556,0.16976600045126572,0.7880733611031037,0.8125,0.572506325594956,0.43685540148844215,0.30602257544667366,0.23049017995751675,0.5676286341800574,0.671875,0.6989659519334794
ortho_1.10_1.30,2.0,xyz_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.05668438652695585,9.807681890670998e-05,0.012411062205047193,0.08287819533024461,0.04536842010817737,-1.5532199039689052,0.0,0.14343858635687143,0.3530086257050461,0.26451234197300244,0.21091833710631425,0.41957605462732794,0.703125,0.7209181050516692
ortho_1.10_1.30,5.0,score_q,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.10878670511708234,0.0002846473935349961,0.16647061132623933,0.1465894562541875,0.09296279023495731,0.21386142801425875,0.65625,0.3228110527743587,0.32770193332355213,0.25886554472504747,0.18032691156133937,0.3817310905072967,0.640625,0.6619055023341623
ortho_1.10_1.30,5.0,score_iso,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.10878670511708234,0.0002846473935349961,0.16647061132623933,0.1443713854467028,0.0821027948216669,0.26916533020914146,0.609375,0.2829469670538226,0.32770193332355213,0.2526521047179372,0.1788636244650643,0.4195924622999804,0.703125,0.5966800572511287
ortho_1.10_1.30,5.0,q_only,2,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.11828581307785223,8.863511943105544e-05,0.37674256164565567,0.19365860044275868,0.1363763360076869,1.3424906883495895,0.859375,0.4599846315969694,0.499060929279012,0.27760026474601485,0.20131818921514089,1.1000529330970226,0.828125,0.6695140452007992
ortho_1.10_1.30,5.0,xyz_only,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.10878670511708234,0.0002846473935349961,0.16647061132623933,0.1403743675167981,0.08220916940195959,0.31743714234025266,0.640625,0.2739165832106152,0.32770193332355213,0.24258665843004143,0.17821876752423066,0.4775887302747777,0.703125,0.5320770056964539
ortho_1.10_1.30,10.0,score_q,5,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12139022418963345,0.0002637684548001476,0.3185255219826741,0.23789808887771124,0.16833656388122548,0.4789656581167523,0.703125,0.5463867142155956,0.3929005193652813,0.29991856404868816,0.22095186693250052,0.42082448366266917,0.703125,0.7064979218206758
ortho_1.10_1.30,10.0,score_iso,8,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12070976624921152,0.00025870544059072273,0.32284982584024374,0.22539275230733744,0.16022999657767428,0.6082323885281621,0.78125,0.5419991216414847,0.39418747496718637,0.3083663574831742,0.22141627546486442,0.38760076378054303,0.703125,0.7572933548950312
ortho_1.10_1.30,10.0,q_only,2,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12148813098650772,0.00013509471070789338,0.41679012982773095,0.23771326539416324,0.1455508619385741,1.2303387423972247,0.875,0.4923887675029451,0.49088220511568126,0.29331801387692463,0.1941654553332267,1.0175043284536867,0.859375,0.6816726983138296
