geometry,beta,criterion,winner_mode_index,winner_q,winner_family,winner_q_contrast,winner_xyz,real_triad_all,sur_triad_all_mean,sur_triad_all_std,triad_all_z,triad_all_exceed,sur_triad_all_p95,real_triad_topk,sur_triad_topk_mean,sur_triad_topk_std,triad_topk_z,triad_topk_exceed,sur_triad_topk_p95
ortho_1.10_1.30,10.0,xyz_only,5,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12139022418963345,0.0002637684548001476,0.3185255219826741,0.25503717709881146,0.17146085327705293,0.3702789509679243,0.6875,0.584110930855538,0.3929005193652813,0.3359770392702871,0.2136056292509679,0.2664886702393391,0.65625,0.7397562361831819
tet_1.35,0.0,score_q,9,X1,"1-axis:(1,)",0.1513992143994041,0.00011271220073669426,0.45271029907152827,0.20919879472051345,0.1268577431209933,1.9195635864090765,0.953125,0.41666741455557,0.7530638144635123,0.3137154497731379,0.21033497167226875,2.0888032132519156,0.96875,0.7252074386085422
tet_1.35,0.0,score_iso,9,X1,"1-axis:(1,)",0.1513992143994041,0.00011271220073669426,0.45271029907152827,0.2288348669018289,0.16527770351701887,1.3545410385333196,0.859375,0.5887605504582983,0.7530638144635123,0.3192252067277973,0.2348766731275815,1.8470910795735482,0.953125,0.7494193255192387
tet_1.35,0.0,q_only,9,X1,"1-axis:(1,)",0.1513992143994041,0.00011271220073669426,0.45271029907152827,0.23503088479237047,0.168056173059469,1.295277705751598,0.84375,0.5729964373379753,0.7530638144635123,0.3192799449657564,0.2557474646902207,1.696141426158376,0.90625,0.7985562068388172
tet_1.35,0.0,xyz_only,9,X1,"1-axis:(1,)",0.1513992143994041,0.00011271220073669426,0.45271029907152827,0.2513606392906632,0.16137280729569023,1.2477297950867015,0.828125,0.5162140522810134,0.7530638144635123,0.351854464456268,0.2279337669526035,1.760201462773664,0.890625,0.7895829282288176
tet_1.35,1.0,score_q,10,X1+Z2,"2-axis:(1, 2)",0.1330269942390239,5.7269066945560244e-05,0.17747420650754742,0.1824586826249205,0.12719209621386182,-0.03918856804555641,0.546875,0.39979282839413793,0.38473454503128424,0.3129335035906471,0.23452735118594117,0.30615210156620376,0.609375,0.6934761390913192
tet_1.35,1.0,score_iso,9,Z1,"1-axis:(1,)",0.09770447192631067,6.163714610614253e-05,0.057302994540753875,0.09046258156420586,0.06374084017618463,-0.520225132446891,0.34375,0.22462815814331358,0.23713581959180988,0.29872197231333997,0.2215541334909143,-0.2779733862369022,0.4375,0.6464956012156355
tet_1.35,1.0,q_only,8,Z1,"1-axis:(1,)",0.1482523469721383,3.0625228561993895e-05,0.18762718069238182,0.15630989583189056,0.09130807483739578,0.34298483366251076,0.703125,0.3335886668503864,0.11730090114290745,0.27347157857580084,0.20145276736139262,-0.7752222988923183,0.234375,0.6637518327446194
tet_1.35,1.0,xyz_only,9,Z1,"1-axis:(1,)",0.09770447192631067,6.163714610614253e-05,0.057302994540753875,0.09667489142901387,0.058577922009812766,-0.6721286030083556,0.203125,0.20069362883383499,0.23713581959180988,0.32089308090186647,0.24290252882919564,-0.3448183998471595,0.421875,0.7757094006536308
tet_1.35,1.5,score_q,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10032294419480638,7.264146784106584e-05,0.0682238088788389,0.16532493886902008,0.0888574128983722,-1.0927746692349087,0.125,0.3220331074710327,0.19730504836785473,0.2781630674657361,0.19785617347835321,-0.4086706908153114,0.4375,0.6496995711329108
tet_1.35,1.5,score_iso,9,Z1,"1-axis:(1,)",0.057300418202569446,7.671186458683778e-05,0.012951322826207465,0.08774009126774214,0.05056052949796501,-1.4791927454609752,0.03125,0.15330603768594073,0.31986221361411393,0.23692322069492383,0.20370422174685923,0.40715402070483464,0.75,0.6142503158635846
tet_1.35,1.5,q_only,4,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.1447290570225378,3.0399341515353095e-05,0.23839059822173986,0.19635513725917433,0.11555560190476857,0.3637682662658269,0.640625,0.38326885599580346,0.540144777438696,0.37240509408153066,0.25764473778224084,0.6510502981756472,0.703125,0.777923405079948
tet_1.35,1.5,xyz_only,9,Z1,"1-axis:(1,)",0.057300418202569446,7.671186458683778e-05,0.012951322826207465,0.07452065706272842,0.0658745010426638,-0.934645929169327,0.015625,0.15702077629353495,0.31986221361411393,0.2345379923826666,0.20853984916274557,0.40915068066655563,0.71875,0.7200309070276049
tet_1.35,2.0,score_q,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1621331565839216,0.00010691589294434702,0.19943053391993595,0.19511471053554863,0.13718089632547353,0.03146081925369695,0.625,0.4487096825189645,0.4004774745871268,0.3362058026092022,0.2529148805453467,0.25412372668260935,0.703125,0.7945926375800253
tet_1.35,2.0,score_iso,9,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.05490950453060641,9.653163768321794e-05,0.010866704018080901,0.08534487160639109,0.0422111583708462,-1.7644189465784785,0.0,0.16582007343458066,0.35356977185072064,0.32071125725555705,0.22053832576062005,0.14899230998370946,0.578125,0.7200633204259914
tet_1.35,2.0,q_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1621331565839216,0.00010691589294434702,0.19943053391993595,0.19678215444316674,0.1321962499755585,0.02003369594250089,0.5,0.4077620512669898,0.4004774745871268,0.3640701368881869,0.2717399256432355,0.13397861066100653,0.546875,0.8096098149866717
tet_1.35,2.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1621331565839216,0.00010691589294434702,0.19943053391993595,0.1967055366683005,0.12520177833980928,0.021764844619201657,0.578125,0.43566738922301995,0.4004774745871268,0.34641788190443606,0.25255114179777266,0.21405404187704785,0.609375,0.8177408149438914
tet_1.35,5.0,score_q,9,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.20860975810414173,0.00014549312494432272,0.19582728965351684,0.27159170097195184,0.16518080679423555,-0.4586756342239899,0.390625,0.5847026556157008,0.016547075203536207,0.34156962553536274,0.23712672818448438,-1.3706702437929672,0.0625,0.6977379117660509
tet_1.35,5.0,score_iso,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.10794384819784027,0.0002772268310720379,0.16248698385779056,0.15155463040641032,0.08582614121328228,0.12737789788411222,0.53125,0.29600324568995295,0.32819661234004543,0.2664491574052344,0.18067380661777538,0.34176207437251355,0.625,0.62709801994738
tet_1.35,5.0,q_only,9,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.20860975810414173,0.00014549312494432272,0.19582728965351684,0.30406337954195956,0.20511721210937003,-0.5276792170429985,0.421875,0.6545541544078249,0.016547075203536207,0.40240601744885085,0.25462475540587126,-1.5154023088946753,0.015625,0.8330962899209708
tet_1.35,5.0,xyz_only,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.10794384819784027,0.0002772268310720379,0.16248698385779056,0.16191808324140416,0.10045384939929505,0.00566330329581901,0.515625,0.3299541373561823,0.32819661234004543,0.30425484887862675,0.2243188379451926,0.10673095349736789,0.578125,0.7509294836867968
tet_1.35,10.0,score_q,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1207737345763693,0.000504068065800023,0.24539315907589432,0.226300857175461,0.16346581196919854,0.11679691105020806,0.609375,0.496360140136861,0.3151880717500804,0.29249076872349,0.21677220559734228,0.10470578072470363,0.609375,0.6673779088481511
tet_1.35,10.0,score_iso,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1207737345763693,0.000504068065800023,0.24539315907589432,0.21048297840086638,0.15436760326236526,0.22614965794000164,0.671875,0.508549397014602,0.3151880717500804,0.25986805958000264,0.21925053278122308,0.25231415161497445,0.671875,0.685240125543617
tet_1.35,10.0,q_only,4,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.2389034327468455,0.00014134388850455098,0.038610008926764534,0.3996119321248671,0.2577309095105948,-1.4006931643635931,0.03125,0.7776035176596411,0.012032095278280324,0.4065721509798586,0.27785645688422134,-1.4199420093539787,0.046875,0.8342875539119211
tet_1.35,10.0,xyz_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1207737345763693,0.000504068065800023,0.24539315907589432,0.21617486880503864,0.14036516247135458,0.20815913119902757,0.671875,0.48895448778205725,0.3151880717500804,0.28378663456865033,0.1855162962444286,0.16926511480095294,0.671875,0.6598050100664595
ortho_1.20_1.50,0.0,score_q,9,X1,"1-axis:(1,)",0.15139921439942594,0.0001127122007366932,0.45271029907168864,0.2146998551824947,0.15648959641064805,1.5209346138455373,0.90625,0.5036951235021625,0.7530638144634947,0.2871548733997184,0.23129865980090233,2.0143175125303703,0.96875,0.711706820465113
ortho_1.20_1.50,0.0,score_iso,9,X1,"1-axis:(1,)",0.15139921439942594,0.0001127122007366932,0.45271029907168864,0.20533781387399813,0.154597788152169,1.6001036505943034,0.890625,0.5327572812560192,0.7530638144634947,0.28683305114050506,0.2202179650837984,2.1171331918513556,0.90625,0.7984730920078744
ortho_1.20_1.50,0.0,q_only,9,X1,"1-axis:(1,)",0.15139921439942594,0.0001127122007366932,0.45271029907168864,0.2152187305207839,0.14033040350352538,1.6923743010775714,0.9375,0.4552412923216059,0.7530638144634947,0.30585040976572586,0.21683643265727873,2.0624458685988,0.953125,0.7324798169666621
ortho_1.20_1.50,0.0,xyz_only,9,X1,"1-axis:(1,)",0.15139921439942594,0.0001127122007366932,0.45271029907168864,0.1941825340816069,0.13683192750313475,1.8893818840801582,0.921875,0.49691274822815623,0.7530638144634947,0.2792026189672471,0.19298744880274749,2.455399034670518,0.96875,0.7025255347818824
ortho_1.20_1.50,1.0,score_q,10,X1+Z2,"2-axis:(1, 2)",0.11759563680444082,5.149134176938637e-05,0.12068450166458573,0.16197720962163403,0.08989384223657658,-0.45934968323989944,0.375,0.3190324028358181,0.1585014892249612,0.30899920134704606,0.19165320270354277,-0.785260616563219,0.3125,0.6159053218477776
ortho_1.20_1.50,1.0,score_iso,8,Z1,"1-axis:(1,)",0.12950373556133066,3.2561343311680424e-05,0.16468961285685801,0.1417103386801051,0.10971911184084743,0.2094372966660171,0.640625,0.30607604653288434,0.009422200759106554,0.2923353165671393,0.22460067674770204,-1.2596271743409504,0.0,0.6798453439336152
ortho_1.20_1.50,1.0,q_only,4,Y1+Z1,"2-axis:(1, 1)",0.13337053787408748,1.545631245379574e-05,0.2683089764261732,0.23523894718623434,0.1566815860468423,0.21106519326298498,0.625,0.49741137614447023,0.5291086609591363,0.37517599967903037,0.26750535332143494,0.5754376851463034,0.640625,0.8400313335912597
ortho_1.20_1.50,1.0,xyz_only,10,X1+Z2,"2-axis:(1, 2)",0.11759563680444082,5.149134176938637e-05,0.12068450166458573,0.16264678878332245,0.09873502758352645,-0.42499899119198664,0.34375,0.35465411416713033,0.1585014892249612,0.27593293132092267,0.1968291638150592,-0.5966160695866366,0.3125,0.6697602388258624
ortho_1.20_1.50,1.5,score_q,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.08381182967498461,6.952925348283984e-05,0.08241948878895683,0.15932606044390862,0.08812687501911688,-0.8726801175849727,0.140625,0.3371002235393133,0.3610260820236534,0.2930447373002533,0.2018005358692703,0.3368739554145813,0.625,0.6105373467888956
ortho_1.20_1.50,1.5,score_iso,8,Y1+Z1,"2-axis:(1, 1)",0.0657721566576209,4.763690593800871e-05,0.060931417402040534,0.10257373680189426,0.05120424632829997,-0.8132591022245992,0.21875,0.20231716874437408,0.21053069491700155,0.23021462621793548,0.21484593405427577,-0.09161882158714547,0.625,0.6550177322775932
ortho_1.20_1.50,1.5,q_only,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12141321755235841,4.437115717093923e-05,0.4041914593680527,0.24794334780450022,0.13449824680819458,1.1617111395155448,0.84375,0.4621329113131402,0.46547775784232487,0.3145848389851298,0.17737870864146227,0.8506822493636825,0.78125,0.5805600523751315
ortho_1.20_1.50,1.5,xyz_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.08381182967498461,6.952925348283984e-05,0.08241948878895683,0.15203120747048487,0.09211978252387959,-0.7556652520616557,0.234375,0.31097159529872903,0.3610260820236534,0.30030438982896657,0.1824665909286135,0.332782521366392,0.671875,0.6389972689001465
ortho_1.20_1.50,2.0,score_q,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.0957698706659378,8.176642377810822e-05,0.11708318532748536,0.15447603212935287,0.10037017848026693,-0.37254937041729486,0.421875,0.3631124060964637,0.3124576895769563,0.2986696966464074,0.23607835903969057,0.05840430688597078,0.640625,0.8658797724899387
ortho_1.20_1.50,2.0,score_iso,8,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.07070379713046873,6.290110722787149e-05,0.04148512273286729,0.10555118939025829,0.058530142447546375,-1.0945824489272555,0.125,0.20244553627677464,0.4274143177354898,0.27766812185111533,0.17056063150665557,0.8779645957024564,0.8125,0.5954327666685733
ortho_1.20_1.50,2.0,q_only,9,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12086421273739761,5.551773916397019e-05,0.3610073053671787,0.20613137963024705,0.16687308895579014,0.9281060637466533,0.828125,0.5370448437919269,0.4222833377680473,0.2754058029844379,0.23396543125779257,0.6277745134970217,0.8125,0.7360894800773475
ortho_1.20_1.50,2.0,xyz_only,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.0957698706659378,8.176642377810822e-05,0.11708318532748536,0.1615909816626594,0.09679460717377912,-0.4598169013156656,0.375,0.32456279991363796,0.3124576895769563,0.3460621218382892,0.18463257311559264,-0.18200706242723613,0.4375,0.6136274935225149
ortho_1.20_1.50,5.0,score_q,5,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1159209080725829,0.0001729769278042171,0.2684323365746792,0.23923502156285015,0.1447288823635345,0.20173799821302132,0.5625,0.4408233308216436,0.40199947475346964,0.3650395777711465,0.22865133225350368,0.1616430423470457,0.578125,0.7540861281775303
ortho_1.20_1.50,5.0,score_iso,8,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11219394737807631,0.00016336663324287732,0.26290253889313386,0.17952483280501252,0.11493563554737216,0.7254295475055753,0.765625,0.38737048406134944,0.40508189044727183,0.2912548049552467,0.20985689375460134,0.5424033657173435,0.6875,0.6809355007939338
ortho_1.20_1.50,5.0,q_only,2,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11932839959900618,9.454731618007996e-05,0.3881341898671824,0.22244019747299365,0.15819169256167528,1.0474253717750763,0.8125,0.48532731270600543,0.49741125593577007,0.3030372090262794,0.21989166788238151,0.8839536703708847,0.78125,0.6558192014054408
ortho_1.20_1.50,5.0,xyz_only,5,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1159209080725829,0.0001729769278042171,0.2684323365746792,0.2021982052448676,0.1294947795831462,0.5114810924618965,0.71875,0.44893268664178554,0.40199947475346964,0.2934708998790472,0.21802892149305267,0.4977714613764343,0.6875,0.71656429717469
ortho_1.20_1.50,10.0,score_q,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12186216731728891,0.00027428616021696583,0.3246824951561469,0.26933039123319247,0.17209495493677524,0.32163699361767,0.640625,0.5766547330717705,0.3916948985924678,0.3396227802197839,0.22544896184296026,0.2309707613944326,0.640625,0.7166222413117875
ortho_1.20_1.50,10.0,score_iso,8,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12094109646537675,0.00026676273165277805,0.32500440069752917,0.25431314391154314,0.16142388843479588,0.43792314428172446,0.6875,0.575978004071411,0.3935733887538399,0.3273121988582094,0.21094363425120025,0.31411798763460136,0.640625,0.7127815017322889
ortho_1.20_1.50,10.0,q_only,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12186216731728891,0.00027428616021696583,0.3246824951561469,0.2073750325224638,0.17411550240924203,0.6737335906902145,0.71875,0.5012200942300838,0.3916948985924678,0.25488078479428944,0.2219507629931476,0.6164165058616442,0.734375,0.656742012227706
ortho_1.20_1.50,10.0,xyz_only,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12186216731728891,0.00027428616021696583,0.3246824951561469,0.2280543714885812,0.15104429124411428,0.6397337024194963,0.796875,0.5346369476922676,0.3916948985924678,0.28386324318438244,0.19797076990158327,0.5446847302818834,0.765625,0.6451196069156282
tet_1.50,0.0,score_q,9,Y1,"1-axis:(1,)",0.15139921439941198,0.00011271220073669384,0.4527102990714984,0.18805863153238817,0.13108706976998563,2.0188998655738306,0.9375,0.46416009692216376,0.7530638144635057,0.24332533487626695,0.1988711130588657,2.5631599871108146,0.984375,0.6638949925221276
tet_1.50,0.0,score_iso,9,Y1,"1-axis:(1,)",0.15139921439941198,0.00011271220073669384,0.4527102990714984,0.20950739565972978,0.11742694750909854,2.071099594842602,0.96875,0.43034787060748336,0.7530638144635057,0.29164041944465596,0.19317300981877633,2.3886535466281837,0.984375,0.6200853635123182
tet_1.50,0.0,q_only,9,Y1,"1-axis:(1,)",0.15139921439941198,0.00011271220073669384,0.4527102990714984,0.22397463764411082,0.1606076957051672,1.4241886755281075,0.875,0.5297282146297339,0.7530638144635057,0.32177698729069126,0.2522377946307009,1.709842205853995,0.921875,0.8153574061404787
tet_1.50,0.0,xyz_only,9,Y1,"1-axis:(1,)",0.15139921439941198,0.00011271220073669384,0.4527102990714984,0.20564334825347136,0.13269801004959728,1.8618738195382227,0.9375,0.4714022663506299,0.7530638144635057,0.28763737874085926,0.2111064302445867,2.2047004213997714,0.984375,0.6657602611622608
tet_1.50,1.0,score_q,10,Z1,"1-axis:(1,)",0.10352250477231173,6.338453229687441e-05,0.05193246024478208,0.09390144272195243,0.06030581524220335,-0.6959359111209491,0.28125,0.19624840928056703,0.21287072119619413,0.3205494076837649,0.22817952122430393,-0.4719033763825329,0.375,0.7037998502978003
tet_1.50,1.0,score_iso,8,Z1,"1-axis:(1,)",0.14826750838265554,3.267525252648786e-05,0.18747536605469617,0.15779576958370722,0.10134640242546548,0.2928529850136885,0.71875,0.3323215283345707,0.11712850897589377,0.336628488744768,0.21948010196893064,-1.0000905676585947,0.203125,0.7244413402770656
tet_1.50,1.0,q_only,8,Z1,"1-axis:(1,)",0.14826750838265554,3.267525252648786e-05,0.18747536605469617,0.14945083990265942,0.07848890899345266,0.48445731555173216,0.671875,0.28343371855224636,0.11712850897589377,0.32107604874038054,0.18845622792427458,-1.0822011138064096,0.140625,0.6476920910402487
tet_1.50,1.0,xyz_only,10,Z1,"1-axis:(1,)",0.10352250477231173,6.338453229687441e-05,0.05193246024478208,0.08765818392286617,0.05176657454153516,-0.6901311124754692,0.3125,0.18537931790966997,0.21287072119619413,0.2926134109229815,0.21139567907291612,-0.37722005518809454,0.40625,0.6973552257803165
tet_1.50,1.5,score_q,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10946584216161823,8.881740773596236e-05,0.16603229495504135,0.1905328054175622,0.11524137540107794,-0.21260168387472303,0.53125,0.36605592882868243,0.32116090699752936,0.30536151727665534,0.2086252618662402,0.07573095213621853,0.59375,0.6667089600321623
tet_1.50,1.5,score_iso,6,Z1,"1-axis:(1,)",0.0745869028007063,4.535558113847699e-05,0.08678405328470648,0.11872350554390707,0.06482466184890068,-0.4927052659858883,0.328125,0.20153043577945837,0.0666089745491952,0.2614459316392691,0.200446265127973,-0.9720159014422647,0.140625,0.6035648453137501
tet_1.50,1.5,q_only,3,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.13381699861327537,3.074238346993683e-05,0.19830722083286909,0.18117621738394174,0.10215966251829584,0.16768852819665153,0.578125,0.3631184822387506,0.40115168107548177,0.31964149266874853,0.21980592099126234,0.3708279924343011,0.625,0.7115682438459262
tet_1.50,1.5,xyz_only,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10946584216161823,8.881740773596236e-05,0.16603229495504135,0.15730427769226407,0.09716790520153544,0.08982407559970257,0.5625,0.3449477975525567,0.32116090699752936,0.24184786451783216,0.17204049009135608,0.46101381388253293,0.671875,0.5809394210525564
tet_1.50,2.0,score_q,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11012419977325705,8.211891723487941e-05,0.10825933722666373,0.15395772472564748,0.09280264548797724,-0.49242548268100433,0.4375,0.3323447202948412,0.07877562849224214,0.28959219243423884,0.24511868445228985,-0.860059135892475,0.265625,0.6989448038692506
tet_1.50,2.0,score_iso,8,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.0650153444735598,5.994072717475653e-05,0.02528118241934358,0.11287369885254928,0.055940956463635824,-1.5658029817309083,0.03125,0.22368281413692342,0.429598144751335,0.27504486187346344,0.19063947283818888,0.8107097684236816,0.78125,0.6407535907555422
tet_1.50,2.0,q_only,4,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12037271384754057,3.8268375655126614e-05,0.2404507087995208,0.18231222708789402,0.11730493003720056,0.4956183997782009,0.71875,0.36615169786311896,0.4029931374073466,0.3503587633527994,0.2512052343703563,0.20952737782819397,0.609375,0.8208918778386118
tet_1.50,2.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.05668219396234112,9.906244301685552e-05,0.011607623553487911,0.08453589044966756,0.041567221319656025,-1.7544657684380591,0.0,0.1656002219908086,0.35250746201891964,0.2715154515779718,0.20133977601190092,0.4022653250381993,0.65625,0.5673088748756975
tet_1.50,5.0,score_q,6,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.21270232871029687,0.00020250212591750848,0.46135534458189836,0.313240142291519,0.21032431564375306,0.7042229132486632,0.71875,0.6464044546632162,0.6589403574540935,0.4200966247685904,0.29459711793551047,0.810747010556217,0.6875,0.9013566963508386
tet_1.50,5.0,score_iso,8,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11017112837532571,0.0001520882959331431,0.24952984768335373,0.1623741073605267,0.10349022143319202,0.8421640142904528,0.78125,0.3456541616661277,0.4068475945300099,0.26974804944725866,0.19662142206817815,0.6972767445172628,0.78125,0.6329514524257941
tet_1.50,5.0,q_only,7,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.2160856276200538,0.0001842366494596817,0.05355108119360108,0.2812602418387232,0.20273002720564737,-1.1232137823027715,0.125,0.6562580898125646,0.020923366991370627,0.3796496920656941,0.28957160788765085,-1.2388173263597884,0.046875,0.8977259381531814
tet_1.50,5.0,xyz_only,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11738717287873025,0.0002367551011658189,0.0856332914133105,0.16277214491965084,0.11064684863529896,-0.6971626797966848,0.265625,0.3676457338412458,0.19565639347812583,0.23628092533436373,0.1807649623202318,-0.2247367594614122,0.46875,0.6337575080138446
tet_1.50,10.0,score_q,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.21822970162429836,0.00029286117518414855,0.08150151738806763,0.3079655630141671,0.22179050244950008,-1.0210718814555302,0.15625,0.7521785097633801,0.06383673666478634,0.3642949952206539,0.2649495160594673,-1.134020786387458,0.125,0.890059939143599
tet_1.50,10.0,score_iso,6,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.1204197023826627,0.00025716045402029986,0.32007142855163273,0.2008322102019644,0.1382765809978356,0.8623240283231505,0.828125,0.45863675872533305,0.3946690317034448,0.26631937308152887,0.19156673911005737,0.6699997046330027,0.734375,0.6263943549401055
tet_1.50,10.0,q_only,3,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.23244230188121714,0.00015912341904282916,0.716717340790444,0.3684027537502039,0.2671648517735751,1.3037440543793408,0.84375,0.7879949760707116,0.8192195506222053,0.4207542176847597,0.30815034416594983,1.293087418138871,0.859375,0.9302661408343943
tet_1.50,10.0,xyz_only,9,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12094658171933478,0.0005123025754438416,0.24738377674430195,0.2247907801215928,0.16045060018986548,0.1408096734810182,0.53125,0.4556840587170279,0.31477831319921146,0.2891475784601487,0.21103477909031418,0.12145265746918613,0.5625,0.6348587798279745
