geometry,beta,criterion,winner_mode_index,winner_q,winner_exact_family,winner_support_family,real_exact,sur_exact_mean,sur_exact_std,z_exact,exact_exceed,sur_exact_p95,triads_exact,eligible_exact,real_support,sur_support_mean,sur_support_std,z_support,support_exceed,sur_support_p95,triads_support,eligible_support
ortho_1.10_1.30,10.0,xyz_only,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.37938928557184626,0.5076725811593946,0.23159808986882433,-0.553904808367173,0.375,0.918247441631278,3,3,0.3929005193652469,0.2826494412806673,0.20713260731318214,0.5322729217488626,0.7083333333333334,0.6739770258347189,8,8
tet_1.35,0.0,score_q,9,Z1,"1-axis:(1,)",1-axis,0.9989051587117912,0.4783460517481495,0.24143827165609788,2.1560753537159365,1.0,0.8756831826354479,3,3,0.7392349511505009,0.31760305934205807,0.22959315892873147,1.8364305529568765,0.9166666666666666,0.78729700440957,6,6
tet_1.35,0.0,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9989051587117912,0.6164125144713215,0.21457670762676653,1.7825450323526848,1.0,0.9568753913615425,3,3,0.7392349511505009,0.39291401813876764,0.2478287457561385,1.3974203515160941,0.875,0.8586577195139382,6,6
tet_1.35,0.0,q_only,9,Z1,"1-axis:(1,)",1-axis,0.9989051587117912,0.48352072774840177,0.23200110255163692,2.2214740589280515,1.0,0.8765071151488903,3,3,0.7392349511505009,0.30553887161750254,0.20008237647545674,2.1675876065178104,0.9791666666666666,0.6398635510008261,6,6
tet_1.35,0.0,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9989051587117912,0.5125835477885293,0.2339893387471545,2.0783921760071964,1.0,0.893936532614849,3,3,0.7392349511505009,0.3608387691815716,0.2341786891980986,1.6158437954497944,0.9166666666666666,0.8503714958965591,6,6
tet_1.35,1.0,score_q,10,Y1+Z1,"2-axis:(1, 1)",2-axis,0.9978040384710869,0.995782473484427,0.0021642518664104476,0.9340710372488515,0.75,0.998570052194313,2,3,0.5679955650037193,0.35013279756960664,0.29791846453199605,0.7312831978226821,0.7291666666666666,0.8671437523407015,16,12
tet_1.35,1.0,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9997168982793375,0.5506552901079549,0.2455288924247605,1.8289562736783143,1.0,0.9385785087917806,3,3,0.7187950578362735,0.31914338298127704,0.2465007036522748,1.6213003408588325,0.9375,0.7482809379552017,6,6
tet_1.35,1.0,q_only,8,Z1,"1-axis:(1,)",1-axis,0.996817244262259,0.996817244262259,0.0,0.0,0.0,0.996817244262259,1,3,0.8568691492558425,0.6112992281210067,0.28035242001275146,0.8759329458357822,0.75,0.976922137048677,2,6
tet_1.35,1.0,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9997168982793375,0.5406516980077394,0.2281347628948374,2.012254486972684,1.0,0.8624370811210073,3,3,0.7187950578362735,0.2990309584567963,0.18076674112905053,2.322131254650892,1.0,0.5998358960373229,6,6
tet_1.35,1.5,score_q,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.061877012730574284,0.6916319969125763,0.2892046536908129,-2.1775409771002234,0.020833333333333332,0.9917261633565168,3,3,0.050237723666142195,0.5170572221561004,0.27326507260491983,-1.7083028359177335,0.08333333333333333,0.9087765703660546,8,8
tet_1.35,1.5,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9996928458167694,0.6346222035764838,0.22631764732077408,1.6130895957982243,1.0,0.9628672428904932,3,3,0.7114784770214725,0.37697842664300457,0.2200540078403081,1.5200816093278908,0.9375,0.7031157414980774,6,6
tet_1.35,1.5,q_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.061877012730574284,0.6856385024536608,0.250546810501755,-2.4896005998696507,0.0,0.9761351542957509,3,3,0.050237723666142195,0.4285389183988005,0.25848712022073367,-1.4635204818257348,0.041666666666666664,0.8162005257257327,8,8
tet_1.35,1.5,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9996928458167694,0.5725033790447829,0.22850764977657664,1.869475561049276,1.0,0.9300981405462171,3,3,0.7114784770214725,0.3458956079984013,0.24106253572467246,1.5165478448260497,0.9375,0.7100833954034264,6,6
tet_1.35,2.0,score_q,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.06285713602455786,0.624711667935781,0.32624805805943125,-1.7221697356652168,0.041666666666666664,0.9813291165884735,3,3,0.050022840357893866,0.3734957389772362,0.28236438959339055,-1.1455867331004563,0.1875,0.8265596082204555,8,8
tet_1.35,2.0,score_iso,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.999864668569325,0.5826491306311031,0.20580431469539945,2.0272438823923307,1.0,0.8789297318269531,3,3,0.35356977185103156,0.3015696859159046,0.20536483643424389,0.2532083234781225,0.6666666666666666,0.690511837562031,8,8
tet_1.35,2.0,q_only,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.06285713602455786,0.5992208045611681,0.2769587902079447,-1.9366190476639644,0.041666666666666664,0.9714986928742335,3,3,0.050022840357893866,0.3522641760956416,0.2518149648623658,-1.2002516844133673,0.10416666666666667,0.787703216231605,8,8
tet_1.35,2.0,xyz_only,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.999864668569325,0.5672045852551347,0.23679428332763178,1.8271559483289077,1.0,0.924049051457039,3,3,0.35356977185103156,0.3031816313892169,0.19934229748607027,0.2527719460295823,0.625,0.6476756451422433,8,8
tet_1.35,5.0,score_q,7,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999741044923558,0.9999741044923559,1.1102230246251565e-16,-0.0001110099778791752,0.0,0.9999741044923558,1,1,0.6631733156022737,0.41802152660750375,0.2885449235631862,0.8496139386775122,0.6875,0.8664871814002332,8,8
tet_1.35,5.0,score_iso,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999767744964184,0.49886936165189083,0.23005262286849845,2.1782295137264747,1.0,0.8897660996466529,3,3,0.3281966123401721,0.25996152009374224,0.19507109971426795,0.34979600948591566,0.7083333333333334,0.643421112459333,8,8
tet_1.35,5.0,q_only,4,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.01318156695176069,0.7027695140731121,0.29737831584453284,-2.3188911577518785,0.0,0.9955636311977719,3,3,0.011398773235130182,0.41207797162185744,0.28600287961222504,-1.4009621124395124,0.041666666666666664,0.9200303733151708,8,8
tet_1.35,5.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999767744964184,0.5242496960880261,0.2145547482716091,2.217275927186392,1.0,0.8847800634403379,3,3,0.3281966123401721,0.2708909605813296,0.19167690056655848,0.29897004589055604,0.625,0.5819930506010207,8,8
tet_1.35,10.0,score_q,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999917002422641,0.5269821791009839,0.22527555563701956,2.0996930616889835,1.0,0.9253140197670964,3,3,0.3151880717500824,0.22401446551131501,0.20814710401959313,0.4380248606761643,0.7291666666666666,0.5796027993039539,8,8
tet_1.35,10.0,score_iso,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999917002422641,0.5280109607999416,0.23857045112781994,1.9783704864080967,1.0,0.9543586394854258,3,3,0.3151880717500824,0.29979517177389786,0.2071476511125937,0.07430883185705794,0.4583333333333333,0.6436430559802292,8,8
tet_1.35,10.0,q_only,9,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999726903487345,0.9999726903487344,1.1102230246251565e-16,0.0001110099778791752,0.0,0.9999726903487345,1,1,0.1278747780328167,0.3867675822191019,0.26751244585912376,-0.9677785396259825,0.2708333333333333,0.8074403333682347,8,8
tet_1.35,10.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999917002422641,0.5071502974989219,0.21776387194432964,2.263191769785723,1.0,0.8519698335285857,3,3,0.3151880717500824,0.32279695552270077,0.21949153507503064,-0.034665955431869816,0.4791666666666667,0.7304886406889368,8,8
ortho_1.20_1.50,0.0,score_q,9,X1,"1-axis:(1,)",1-axis,0.9989051587117913,0.5205104003258406,0.23512302304276947,2.0346572283433715,1.0,0.8990412527388171,3,3,0.7392349511503532,0.3466509191164439,0.24061833831887067,1.631563224877815,0.9375,0.76114433780813,6,6
ortho_1.20_1.50,0.0,score_iso,9,X1,"1-axis:(1,)",1-axis,0.9989051587117913,0.5259578604995995,0.23643792111824516,2.00030221875308,1.0,0.9345451633467494,3,3,0.7392349511503532,0.33595568097102274,0.23947850267589094,1.6839894423569313,0.9375,0.8223842892943259,6,6
ortho_1.20_1.50,0.0,q_only,9,X1,"1-axis:(1,)",1-axis,0.9989051587117913,0.567069380689186,0.2384718134201148,1.8108462036980075,1.0,0.9252096486536799,3,3,0.7392349511503532,0.3823489628546726,0.2522318802320746,1.4149122940601342,0.8541666666666666,0.874029753811282,6,6
ortho_1.20_1.50,0.0,xyz_only,9,X1,"1-axis:(1,)",1-axis,0.9989051587117913,0.46136497420303096,0.24802137226373805,2.1673139681486395,1.0,0.9102499466945027,3,3,0.7392349511503532,0.2762879061779018,0.22630511651774865,2.0456764393751468,0.9166666666666666,0.7588525818600209,6,6
ortho_1.20_1.50,1.0,score_q,10,X1+Z2,"2-axis:(1, 2)",2-axis,0.9431741733635417,0.6040300678314586,0.29188856496730015,1.1618958268163573,0.8125,0.9777620469014185,6,6,0.5591365474305178,0.3581430837791726,0.2658058687802704,0.7561663877961294,0.75,0.8249146543264492,16,12
ortho_1.20_1.50,1.0,score_iso,8,Z1,"1-axis:(1,)",1-axis,0.9970069334525633,0.9970069334525632,1.1102230246251565e-16,0.0001110099778791752,0.0,0.9970069334525633,1,3,0.856447354558309,0.6345566984344178,0.3169962021417135,0.6999789102331101,0.625,0.9932160717990892,2,6
ortho_1.20_1.50,1.0,q_only,4,Y1+Z2,"2-axis:(1, 2)",2-axis,0.9780733075419669,0.5509642481462976,0.3034875972430047,1.4073361260040969,1.0,0.9758936245862774,2,6,0.7284485589911486,0.4935883755679223,0.2663546707008926,0.8817573305710291,0.75,0.8955716649168907,4,12
ortho_1.20_1.50,1.0,xyz_only,10,X1+Z2,"2-axis:(1, 2)",2-axis,0.9431741733635417,0.6602872762568722,0.2996677429256192,0.9440018279709909,0.7083333333333334,0.9853397534416637,6,6,0.5591365474305178,0.43252954337215826,0.27923100005356283,0.45341313834645874,0.6666666666666666,0.8458559567565904,16,12
ortho_1.20_1.50,1.5,score_q,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9988313632498768,0.9988313632498768,0.0,0.0,0.0,0.9988313632498768,1,1,0.36102582416509543,0.24301421963324676,0.1947753102242751,0.6058858507033447,0.7708333333333334,0.6849649836434244,8,8
ortho_1.20_1.50,1.5,score_iso,8,Y1+Z2,"2-axis:(1, 2)",2-axis,0.2263658743251471,0.4348927083916379,0.25677949810909456,-0.8120852155302705,0.2708333333333333,0.8640294824457095,6,6,0.5330694950084213,0.258875440039356,0.1824652762962838,1.50271909556277,0.875,0.6430150322756201,16,12
ortho_1.20_1.50,1.5,q_only,9,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9475310177088083,0.500381343963799,0.23498855265419472,1.9028572613114674,0.9583333333333334,0.9289661168088919,3,3,0.4654774556582914,0.24984866528149166,0.18360650890732885,1.174407114752446,0.8333333333333334,0.5837376645947144,8,8
ortho_1.20_1.50,1.5,xyz_only,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9988313632498768,0.9988313632498768,0.0,0.0,0.0,0.9988313632498768,1,1,0.36102582416509543,0.285306377492071,0.23704932167177822,0.31942486120060365,0.7083333333333334,0.7522625748366899,8,8
ortho_1.20_1.50,2.0,score_q,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.2565560138904916,0.49916547041898385,0.23621338932854472,-1.0270774963989204,0.125,0.8396128547750749,3,3,0.3124622256641814,0.2769612884306008,0.20674200265495452,0.17171613304268302,0.625,0.6492147945856374,8,8
ortho_1.20_1.50,2.0,score_iso,8,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9988377833105789,0.9988377833105789,0.0,0.0,0.0,0.9988377833105789,1,1,0.42741431794147017,0.33326963064299014,0.19228691886568977,0.4896052620394287,0.7291666666666666,0.6256322655988322,8,8
ortho_1.20_1.50,2.0,q_only,9,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.9257342789806279,0.5573139655286322,0.2429207484360602,1.5166276072438987,0.9375,0.92847032349459,3,3,0.4222833743175102,0.3184153791209841,0.22290267322553967,0.4659791365129269,0.6458333333333334,0.6707264170867981,8,8
ortho_1.20_1.50,2.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.2565560138904916,0.5742117649336252,0.2130875994485416,-1.490728469717232,0.0625,0.9102905198556434,3,3,0.3124622256641814,0.30193771014218057,0.18918619989714217,0.05563046103609693,0.5208333333333334,0.6086901318240958,8,8
ortho_1.20_1.50,5.0,score_q,5,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999432373679686,0.9999432373679688,1.1102230246251565e-16,-0.0001110099778791752,0.0,0.9999432373679686,1,1,0.4019994747533426,0.3088911891867775,0.18854148961549863,0.4938344645305989,0.6875,0.6276330693709692,8,8
ortho_1.20_1.50,5.0,score_iso,8,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.3863310670226779,0.4964150514596395,0.2511485407689334,-0.4383222140151908,0.4375,0.943011929272888,3,3,0.4050818914402187,0.26194434709342823,0.1940291638018009,0.7377114941971636,0.7916666666666666,0.5917029310762421,8,8
ortho_1.20_1.50,5.0,q_only,2,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.3840991262770318,0.5373315951893171,0.266105234746273,-0.5758341020905285,0.375,0.9500830904096539,3,3,0.4974112559357726,0.2832595729914357,0.2029139880614061,1.0553815682656371,0.8333333333333334,0.6339520956530903,8,8
ortho_1.20_1.50,5.0,xyz_only,5,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999432373679686,0.9999432373679688,1.1102230246251565e-16,-0.0001110099778791752,0.0,0.9999432373679686,1,1,0.4019994747533426,0.27551947880951483,0.22669216123233976,0.5579372275410918,0.75,0.710847057385413,8,8
ortho_1.20_1.50,10.0,score_q,5,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.3787623752327714,0.525184292607563,0.23519301989944696,-0.6225606416243537,0.3958333333333333,0.9399400286521502,3,3,0.3916948985926643,0.3291081012733332,0.19777823125670704,0.316449373226419,0.7083333333333334,0.6530589925963795,8,8
ortho_1.20_1.50,10.0,score_iso,8,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.37928690585556446,0.5228239465190132,0.24081595034603268,-0.5960445745250753,0.3125,0.9409162908073723,3,3,0.3935733079645329,0.2932031340314254,0.20401752254978867,0.4919683989796566,0.7291666666666666,0.6634481398464115,8,8
ortho_1.20_1.50,10.0,q_only,5,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.3787623752327714,0.5162854987226256,0.24563573656279303,-0.5598661066735242,0.3333333333333333,0.8970799271637102,3,3,0.3916948985926643,0.256165057711377,0.2121874257149937,0.6387270142137915,0.7291666666666666,0.6294883707524092,8,8
ortho_1.20_1.50,10.0,xyz_only,5,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.3787623752327714,0.526426628036977,0.2025481166332152,-0.7290329589727799,0.3333333333333333,0.8665925967310476,3,3,0.3916948985926643,0.3227587688187456,0.18337154144800785,0.37593690508997846,0.6458333333333334,0.5977382648113717,8,8
tet_1.50,0.0,score_q,9,Y1,"1-axis:(1,)",1-axis,0.9989051587117911,0.6063563364406587,0.24693586628168473,1.5896792482212947,1.0,0.9793115957931481,3,3,0.7392349511505244,0.37576413440434525,0.2736569732016282,1.3281986294463934,0.8541666666666666,0.8498588351712713,6,6
tet_1.50,0.0,score_iso,9,Y1,"1-axis:(1,)",1-axis,0.9989051587117911,0.5621116629621491,0.23457298090896808,1.8620793155938473,1.0,0.9087776003243085,3,3,0.7392349511505244,0.3587690414227483,0.2623065406706086,1.4504629154638415,0.9166666666666666,0.8507804922144057,6,6
tet_1.50,0.0,q_only,9,Y1,"1-axis:(1,)",1-axis,0.9989051587117911,0.57509961611104,0.2435323610776913,1.7402432297850103,1.0,0.9661535916720262,3,3,0.7392349511505244,0.3645354720783583,0.2327175831101862,1.6101038609237566,0.9166666666666666,0.8149644088968322,6,6
tet_1.50,0.0,xyz_only,9,Y1,"1-axis:(1,)",1-axis,0.9989051587117911,0.5007732751819668,0.2630191176946236,1.8938999107520496,1.0,0.9450131954784595,3,3,0.7392349511505244,0.3060043841397702,0.22524590373656253,1.9233671282009983,0.9375,0.7266784338112889,6,6
tet_1.50,1.0,score_q,9,Y1+Z1,"2-axis:(1, 1)",2-axis,0.9970367084488552,0.9064978993262542,0.0738100654304422,1.2266458320199845,0.9375,0.9972554769044555,2,3,0.5282272119081761,0.364012567323488,0.25821347396011396,0.6359646615862434,0.6875,0.7825309904709173,16,12
tet_1.50,1.0,score_iso,8,Z1,"1-axis:(1,)",1-axis,0.9973759245610389,0.9973759245610389,0.0,0.0,0.0,0.9973759245610389,1,3,0.8566060478551042,0.6545172729570511,0.2745176608169318,0.7361594671028628,0.6666666666666666,0.9888514711960987,2,6
tet_1.50,1.0,q_only,8,Z1,"1-axis:(1,)",1-axis,0.9973759245610389,0.9973759245610389,0.0,0.0,0.0,0.9973759245610389,1,3,0.8566060478551042,0.6461894207453983,0.2937975553407961,0.7161959767327298,0.6458333333333334,0.9958348630188043,2,6
tet_1.50,1.0,xyz_only,9,Y1+Z1,"2-axis:(1, 1)",2-axis,0.9970367084488552,0.8972645783571123,0.08108178320891335,1.2305122820676249,0.9791666666666666,0.9917361758886041,2,3,0.5282272119081761,0.31975791963855554,0.23801383302290777,0.8758704887907942,0.8125,0.7556386353587121,16,12
tet_1.50,1.5,score_q,9,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.09140193944907453,0.6755846590958047,0.2797675298090987,-2.0881005027397683,0.041666666666666664,0.9918406511191832,3,3,0.1025562801780707,0.44549061328525236,0.2901270982902882,-1.1820141418257832,0.14583333333333334,0.9185316946519692,8,8
tet_1.50,1.5,score_iso,8,Z1,"1-axis:(1,)",1-axis,0.9973541348515313,0.9973541348515313,0.0,0.0,0.0,0.9973541348515313,1,3,0.8546424579511323,0.611102908401369,0.31625826772653215,0.7700654003441937,0.6875,0.9958931268191487,2,6
tet_1.50,1.5,q_only,3,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.930418918216268,0.9111539418488438,0.036002901012628506,0.5350951124780652,0.7291666666666666,0.9726328769118113,3,3,0.8222390936294394,0.36838317002287707,0.2825919185572916,1.6060470728321385,0.9375,0.8588714090226286,8,8
tet_1.50,1.5,xyz_only,10,Z1,"1-axis:(1,)",1-axis,0.9996945692679102,0.6202745543205956,0.1948213219342146,1.9475281821231354,1.0,0.9313840204873547,3,3,0.7098017558347174,0.42422079789213596,0.21433752511564214,1.332388986889574,0.8958333333333334,0.7360001924063723,6,6
tet_1.50,2.0,score_q,6,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9525899787248648,0.9453641611556763,0.02715768797095249,0.2660689516961484,0.6458333333333334,0.9926568715669142,3,3,0.6767811990093104,0.36887628474344036,0.2683169564667596,1.1475417667197163,0.7708333333333334,0.7896134615485555,8,8
tet_1.50,2.0,score_iso,8,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.4024677885862069,0.5490336529080247,0.23153665195850817,-0.6330136636313188,0.2708333333333333,0.8637952813656307,3,3,0.429598144751338,0.2676512432872071,0.1824688284822297,0.8875318749526312,0.875,0.5901684594096458,8,8
tet_1.50,2.0,q_only,4,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9537312931438027,0.9449419543584007,0.028084852536872915,0.3129565581143581,0.5625,0.9862192884239954,3,3,0.8250727400514296,0.402787629049532,0.2825245580527743,1.494684617545785,0.8958333333333334,0.8411951588789518,8,8
tet_1.50,2.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9998520194463615,0.5755069193136421,0.24017212874865326,1.7668374025823845,1.0,0.9020518544348198,3,3,0.35250746201724653,0.30496704848544115,0.2002236306333192,0.23743657719718098,0.6041666666666666,0.6478807953659509,8,8
tet_1.50,5.0,score_q,7,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999758610241996,0.9999758610241996,0.0,0.0,0.0,0.9999758610241996,1,1,0.6615086463154178,0.4056877749417924,0.29349502873279826,0.871636131205672,0.7083333333333334,0.8995858384235523,8,8
tet_1.50,5.0,score_iso,8,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.38730504418251394,0.5864317397767378,0.21270312228380173,-0.9361719445171118,0.1875,0.9073122884543678,3,3,0.40684759452999153,0.30071994783516537,0.2149201194512076,0.49380042671354496,0.6666666666666666,0.6976592436030656,8,8
tet_1.50,5.0,q_only,4,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.02805417746116281,0.6107391183425099,0.3180537533475483,-1.8320329024471382,0.020833333333333332,0.9965587649159755,3,3,0.025502973757558424,0.40236477846327023,0.3041715059421205,-1.2389780020229253,0.10416666666666667,0.8740863284892323,8,8
tet_1.50,5.0,xyz_only,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.42173227260948903,0.5247314337591159,0.23665953571451373,-0.43522083671051065,0.4375,0.9029885324475679,3,3,0.1956563934781919,0.32927938482914926,0.2157771505519656,-0.6192638609256158,0.25,0.7409437090992332,8,8
tet_1.50,10.0,score_q,6,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.1919158343982869,0.5622796653968044,0.2962273566407471,-1.2502688313369719,0.16666666666666666,0.9834985282178181,3,3,0.2233419189100379,0.3412614436678467,0.252036856853037,-0.46786619318181694,0.4375,0.7496791706439523,8,8
tet_1.50,10.0,score_iso,8,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.3798602675932275,0.5288922670957844,0.2509130286755467,-0.5939587923697451,0.4166666666666667,0.9359334025908079,3,3,0.39466903169979184,0.3074824301186965,0.1968154804413277,0.4429865038316605,0.7708333333333334,0.7180710445316988,8,8
tet_1.50,10.0,q_only,4,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.10232949302713545,0.574813580272393,0.2943417850893228,-1.605222605754971,0.10416666666666667,0.9713440924718281,3,3,0.13795978572063522,0.37669307899223714,0.2744600286150134,-0.8698290037913121,0.2708333333333333,0.8340453289461597,8,8
tet_1.50,10.0,xyz_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.47114371127162574,0.545890527923786,0.2814568665584143,-0.2655711248614414,0.5208333333333334,0.9596928331599924,3,3,0.13874232996471325,0.30118748620945496,0.18153665563819987,-0.8948339147967884,0.2708333333333333,0.6260628510358675,8,8
