geometry,beta,criterion,q_family,dominant_q,n_valid_bands,same_sector_mean,same_shell_mean,deficit_fill_mean,completion_gain_mean,same_sector_outer,same_shell_outer,deficit_fill_outer,completion_gain_outer,outer_level,outer_radius,outer_gap
ortho_1.10_1.30,10.0,xyz_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,8,0.8453839629272093,0.9741944166225212,-0.007059949433819281,0.0032721508338681674,0.7564908287251906,0.9091006055188154,-0.018172724504209467,0.005696244977405173,0.05,10.55763675803995,2.6783064783643606
tet_1.35,0.0,score_q,"1-axis:(1,)",Z1,2,0.9646449962018437,0.9741392724233453,-0.002999373619821135,4.182614022496187e-06,0.9930456169504898,0.9948610927448298,-0.02136618372076987,0.0028632064338573147,0.25,9.420721840708387,1.1440036658708426
tet_1.35,0.0,score_iso,"1-axis:(1,)",Z1,2,0.9646449962018437,0.9741392724233453,-0.002999373619821135,4.182614022496187e-06,0.9930456169504898,0.9948610927448298,-0.02136618372076987,0.0028632064338573147,0.25,9.420721840708387,1.1440036658708426
tet_1.35,0.0,q_only,"1-axis:(1,)",Z1,2,0.9646449962018437,0.9741392724233453,-0.002999373619821135,4.182614022496187e-06,0.9930456169504898,0.9948610927448298,-0.02136618372076987,0.0028632064338573147,0.25,9.420721840708387,1.1440036658708426
tet_1.35,0.0,xyz_only,"1-axis:(1,)",Z1,2,0.9646449962018437,0.9741392724233453,-0.002999373619821135,4.182614022496187e-06,0.9930456169504898,0.9948610927448298,-0.02136618372076987,0.0028632064338573147,0.25,9.420721840708387,1.1440036658708426
tet_1.35,1.0,score_q,"2-axis:(1, 1)",X1+Z1,9,0.8092335990627209,0.967558737161063,-0.013960377671231317,0.0013681739763634637,0.8027448951240221,0.9186394015745678,-0.03245634209223171,-0.0020419183560460574,0.65,11.251627699053495,3.742512986462949
tet_1.35,1.0,score_iso,"1-axis:(1,)",Z1,8,0.9278869453930901,0.9781127960661145,-0.030450219510395227,-5.110797359158094e-06,0.9912113518660016,0.9933744752536384,-0.05055971588992865,-0.002605180746712475,0.75,11.118897995706256,1.645808170198194
tet_1.35,1.0,q_only,"1-axis:(1,)",Z1,9,0.8399833650493167,0.9615957196710413,-0.018684874133784408,0.0020684483950074726,0.9520021234242856,0.9681757154623931,-0.019878318708484374,0.002547406505348038,0.44999999999999996,11.241911035525307,2.608526026268196
tet_1.35,1.0,xyz_only,"2-axis:(1, 1)",X1+Z1,9,0.8092335990627209,0.967558737161063,-0.013960377671231317,0.0013681739763634637,0.8027448951240221,0.9186394015745678,-0.03245634209223171,-0.0020419183560460574,0.65,11.251627699053495,3.742512986462949
tet_1.35,1.5,score_q,"2-axis:(1, 2)",Y1+Z2,8,0.7139166006065112,0.9786399999582842,0.0020208684847245312,0.006646966525759189,0.8627465452749713,0.9709850741066525,-0.0066232056457370785,0.0009522985676166046,0.5499999999999999,10.106350672170782,3.172574466130187
tet_1.35,1.5,score_iso,"1-axis:(1,)",Z1,8,0.8955687324384266,0.9674777488835697,-0.03132912550668526,-0.000982483564323774,0.7836300704478323,0.9891608363532275,-0.000782125522761145,-0.0031484623485222418,0.44999999999999996,11.169153951844338,3.3176353797832965
tet_1.35,1.5,q_only,"3-axis:(1, 1, 1)",X1+Y1+Z1,8,0.6127829063221342,0.9395085665681717,0.0209021354843413,0.010322756992722993,0.8456506455801531,0.9924487051892533,0.01262217462364195,0.006781824213098988,0.35,10.581985822674204,2.8412403576473704
tet_1.35,1.5,xyz_only,"1-axis:(1,)",Z1,8,0.8955687324384266,0.9674777488835697,-0.03132912550668526,-0.000982483564323774,0.7836300704478323,0.9891608363532275,-0.000782125522761145,-0.0031484623485222418,0.44999999999999996,11.169153951844338,3.3176353797832965
tet_1.35,2.0,score_q,"3-axis:(1, 1, 1)",X1+Y1+Z1,7,0.8268063622469921,0.982090166028952,-0.015184852068403478,0.0016468750751809944,0.5899815027567071,0.9650304807493078,0.0338318233785968,0.011749416151726718,0.35,9.859741559052528,3.3841489665131457
tet_1.35,2.0,score_iso,"3-axis:(1, 1, 1)",X1+Y1+Z1,8,0.9115298499615416,0.9746052077459568,-0.007347591752973474,0.00043939923559335563,0.835557899522473,0.9700942542559269,0.039718079677393124,0.002538326240040127,0.35,10.70194934853685,4.5605564526544455
tet_1.35,2.0,q_only,"3-axis:(1, 1, 1)",X1+Y1+Z1,8,0.826640708440177,0.9745434828743167,-0.026652878452409455,0.0061927817931827925,0.8630204836226938,0.9419297354219328,-0.02487120263508052,0.005111716830595016,0.15,9.909695129209238,4.297729181297678
tet_1.35,2.0,xyz_only,"3-axis:(1, 1, 1)",X1+Y1+Z1,7,0.8268063622469921,0.982090166028952,-0.015184852068403478,0.0016468750751809944,0.5899815027567071,0.9650304807493078,0.0338318233785968,0.011749416151726718,0.35,9.859741559052528,3.3841489665131457
tet_1.35,5.0,score_q,"3-axis:(1, 1, 1)",X1+Y1+Z1,8,0.8608344240135937,0.9768936889070882,-0.017266517624148058,0.0021240724206260156,0.8011363101194326,0.9353735323344394,-0.008851396537107124,0.0037872134985725836,0.05,10.180299282138021,4.196813998658672
tet_1.35,5.0,score_iso,"3-axis:(1, 1, 2)",X1+Y2+Z1,8,0.9442914843002066,0.96811256969879,-0.014963583072390733,0.001995730468259132,0.8023785239211969,0.8569662180131532,0.02186622524002752,0.004763770464396456,0.25,9.98945086189895,3.4800426190672997
tet_1.35,5.0,q_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.7121405841936704,0.9759197999697111,0.0004645735698051573,0.010490563499053616,0.4848631651044591,0.9629297686671543,0.0520768967904865,0.017886801958046237,0.15,9.56804011304958,2.9901965938034607
tet_1.35,5.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y2+Z1,8,0.9442914843002066,0.96811256969879,-0.014963583072390733,0.001995730468259132,0.8023785239211969,0.8569662180131532,0.02186622524002752,0.004763770464396456,0.25,9.98945086189895,3.4800426190672997
tet_1.35,10.0,score_q,"3-axis:(1, 1, 2)",X1+Y1+Z2,8,0.8688712309405269,0.9822536169230016,-0.026622443926038658,0.002865047581947739,0.9060823636958395,0.993163922919307,-0.024726024199124817,0.0055071918584199825,0.05,9.518687614875597,4.522127325564334
tet_1.35,10.0,score_iso,"3-axis:(1, 1, 2)",X1+Y1+Z2,6,0.8685049467233972,0.9363913931951862,-0.01699603383126579,0.004292721733110713,0.7560811877675141,0.8181643715392759,0.023413996952959103,0.009913294396794576,0.05,10.286161684337598,4.447970117815113
tet_1.35,10.0,q_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,8,0.8688712288966299,0.9822536159875765,-0.026622442313411387,0.0028650478748161396,0.9060823685371296,0.9931639269719469,-0.02472602107816729,0.005507191779040908,0.05,9.518687614875597,4.522127325564333
tet_1.35,10.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,6,0.8685049467233972,0.9363913931951862,-0.01699603383126579,0.004292721733110713,0.7560811877675141,0.8181643715392759,0.023413996952959103,0.009913294396794576,0.05,10.286161684337598,4.447970117815113
ortho_1.20_1.50,0.0,score_q,"1-axis:(1,)",Y1,2,0.9646449962018433,0.9741392724233451,-0.0029993736198211662,4.182614022282816e-06,0.9930456169504894,0.9948610927448298,-0.02136618372076994,0.0028632064338573494,0.25,9.420721840708387,1.1440036658708426
ortho_1.20_1.50,0.0,score_iso,"1-axis:(1,)",Y1,2,0.9646449962018433,0.9741392724233451,-0.0029993736198211662,4.182614022282816e-06,0.9930456169504894,0.9948610927448298,-0.02136618372076994,0.0028632064338573494,0.25,9.420721840708387,1.1440036658708426
ortho_1.20_1.50,0.0,q_only,"1-axis:(1,)",Y1,2,0.9646449962018433,0.9741392724233451,-0.0029993736198211662,4.182614022282816e-06,0.9930456169504894,0.9948610927448298,-0.02136618372076994,0.0028632064338573494,0.25,9.420721840708387,1.1440036658708426
ortho_1.20_1.50,0.0,xyz_only,"1-axis:(1,)",Y1,2,0.9646449962018433,0.9741392724233451,-0.0029993736198211662,4.182614022282816e-06,0.9930456169504894,0.9948610927448298,-0.02136618372076994,0.0028632064338573494,0.25,9.420721840708387,1.1440036658708426
ortho_1.20_1.50,1.0,score_q,"2-axis:(1, 1)",X1+Z1,9,0.7070250652441467,0.9423675018198886,-0.002663812663399155,0.007138291953591735,0.901690986713201,0.9963051111778624,-0.022761548989083034,0.0019209332139665785,0.44999999999999996,10.762712386556972,4.915746425267331
ortho_1.20_1.50,1.0,score_iso,"1-axis:(1,)",Z1,10,0.9143462507582034,0.971981382443236,-0.036316731391023635,0.0010677215428944258,0.9239035996130692,0.9784363103755851,-0.02276262756349143,-0.0040136240778114885,0.44999999999999996,10.850576763874129,2.250147850851075
ortho_1.20_1.50,1.0,q_only,"2-axis:(1, 1)",Y1+Z1,9,0.8231711505044605,0.9307316518439317,-0.04934742288173873,0.0016653605531390713,0.8659500168793934,0.9490443082641924,-0.0042292162653454896,0.005091040565023167,0.35,10.60351516252967,4.236240941747582
ortho_1.20_1.50,1.0,xyz_only,"2-axis:(1, 1)",X1+Z1,9,0.7070250652441467,0.9423675018198886,-0.002663812663399155,0.007138291953591735,0.901690986713201,0.9963051111778624,-0.022761548989083034,0.0019209332139665785,0.44999999999999996,10.762712386556972,4.915746425267331
ortho_1.20_1.50,1.5,score_q,"3-axis:(1, 1, 2)",X1+Y1+Z2,8,0.7791962312185315,0.9573775582708182,-0.013486665942832054,0.0038982088130540687,0.875831418607038,0.983155640734619,-0.017520499934392437,0.005718117814693337,0.25,10.548219259976715,3.774837678219537
ortho_1.20_1.50,1.5,score_iso,"2-axis:(1, 2)",Y1+Z2,9,0.7816280622739905,0.9413740665803323,-0.022846683134060804,0.0010210266457548328,0.9168463807066306,0.9526133999768984,-0.03179258349252217,-0.0002517944345725182,0.25,11.175428810942051,3.4506747939909594
ortho_1.20_1.50,1.5,q_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,9,0.7261010891211384,0.9457056056748154,-0.00553044789427778,0.0011353128309257922,0.7856797973939743,0.8852333227813938,-0.0061501593365137185,0.0009327120404496879,0.15,10.383483131140627,2.9392699046038837
ortho_1.20_1.50,1.5,xyz_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,8,0.7791962312185315,0.9573775582708182,-0.013486665942832054,0.0038982088130540687,0.875831418607038,0.983155640734619,-0.017520499934392437,0.005718117814693337,0.25,10.548219259976715,3.774837678219537
ortho_1.20_1.50,2.0,score_q,"3-axis:(1, 1, 2)",X1+Y2+Z1,8,0.6835099631223764,0.9519705303752015,0.001748772721119327,0.005008991508735896,0.7401061178582015,0.8983073895337284,-0.05830539259867295,0.003971264382331957,0.05,10.25099524602928,2.6764511344277118
ortho_1.20_1.50,2.0,score_iso,"3-axis:(1, 1, 2)",X1+Y2+Z1,7,0.8367624025361282,0.9349157821438911,-0.020476177745873257,0.0009737419009939128,0.565739614074995,0.7604736600710609,0.037574487692254785,-0.0006066723347190155,0.15,11.085106634245573,5.8378368864884855
ortho_1.20_1.50,2.0,q_only,"3-axis:(1, 1, 1)",X1+Y1+Z1,9,0.6962462402679501,0.9754689033148731,0.00662904656456435,0.005223799174195082,0.8777962982574832,0.9886816580371325,-0.0681431047948934,-0.0007788569292825384,0.05,10.347705212093782,1.8147454927214266
ortho_1.20_1.50,2.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y2+Z1,8,0.6835099631223764,0.9519705303752015,0.001748772721119327,0.005008991508735896,0.7401061178582015,0.8983073895337284,-0.05830539259867295,0.003971264382331957,0.05,10.25099524602928,2.6764511344277118
ortho_1.20_1.50,5.0,score_q,"3-axis:(1, 1, 2)",X1+Y1+Z2,7,0.8361294017473625,0.9416305111638464,-0.001242928610330646,0.0019477081499777497,0.7574586810298377,0.823955329616876,0.0027911088124511,0.007216152533038795,0.05,10.980170382564316,3.3847892716714076
ortho_1.20_1.50,5.0,score_iso,"3-axis:(1, 1, 2)",X1+Y2+Z1,7,0.865121897719165,0.9632414958217407,-0.021990387907340925,0.0026444997402875247,0.846905427984324,0.9002144904655739,-0.024305418992771794,0.002961333586834397,0.05,10.606246640882702,2.86114006482726
ortho_1.20_1.50,5.0,q_only,"3-axis:(1, 1, 1)",X1+Y1+Z1,8,0.8076982218474065,0.9426162355460894,-0.016705760061775824,0.0022834773988994568,0.7285528934265316,0.8788054351432915,-0.011889710100623539,0.004691258300191405,0.05,10.750320651950332,3.245036804646044
ortho_1.20_1.50,5.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,7,0.8361294017473625,0.9416305111638464,-0.001242928610330646,0.0019477081499777497,0.7574586810298377,0.823955329616876,0.0027911088124511,0.007216152533038795,0.05,10.980170382564316,3.3847892716714076
ortho_1.20_1.50,10.0,score_q,"3-axis:(1, 1, 2)",X1+Y1+Z2,7,0.7941215393633326,0.9690973841939979,-0.0016006178974343358,0.006033450505154491,0.7888198239165215,0.9170093008067044,-0.01674518185016027,0.005736409475353926,0.05,10.469022507609855,2.5169893214614785
ortho_1.20_1.50,10.0,score_iso,"3-axis:(1, 1, 2)",X1+Y2+Z1,9,0.8614392649623922,0.9700254858805617,-0.02398774897062797,0.003519826511667721,0.8024213486597336,0.9265677307175907,-0.019581720750302737,0.0052798708573554565,0.05,10.41449720820278,2.480078373525844
ortho_1.20_1.50,10.0,q_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,7,0.7941215393633326,0.9690973841939979,-0.0016006178974343358,0.006033450505154491,0.7888198239165215,0.9170093008067044,-0.01674518185016027,0.005736409475353926,0.05,10.469022507609855,2.5169893214614785
ortho_1.20_1.50,10.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,7,0.7941215393633326,0.9690973841939979,-0.0016006178974343358,0.006033450505154491,0.7888198239165215,0.9170093008067044,-0.01674518185016027,0.005736409475353926,0.05,10.469022507609855,2.5169893214614785
tet_1.50,0.0,score_q,"1-axis:(1,)",Z1,2,0.9646449962018435,0.9741392724233454,-0.0029993736198211662,4.182614022922929e-06,0.9930456169504892,0.9948610927448297,-0.021366183720769615,0.002863206433857339,0.25,9.420721840708387,1.1440036658708426
tet_1.50,0.0,score_iso,"1-axis:(1,)",Z1,2,0.9646449962018435,0.9741392724233454,-0.0029993736198211662,4.182614022922929e-06,0.9930456169504892,0.9948610927448297,-0.021366183720769615,0.002863206433857339,0.25,9.420721840708387,1.1440036658708426
tet_1.50,0.0,q_only,"1-axis:(1,)",Z1,2,0.9646449962018435,0.9741392724233454,-0.0029993736198211662,4.182614022922929e-06,0.9930456169504892,0.9948610927448297,-0.021366183720769615,0.002863206433857339,0.25,9.420721840708387,1.1440036658708426
tet_1.50,0.0,xyz_only,"1-axis:(1,)",Z1,2,0.9646449962018435,0.9741392724233454,-0.0029993736198211662,4.182614022922929e-06,0.9930456169504892,0.9948610927448297,-0.021366183720769615,0.002863206433857339,0.25,9.420721840708387,1.1440036658708426
tet_1.50,1.0,score_q,"1-axis:(1,)",Z1,9,0.8788113341904037,0.9830319775582426,-0.018887170783419758,0.0027007331718378316,0.982010480896048,0.9847540702394872,-0.042589454431812265,-0.00048513680231617763,0.65,12.016288187031265,3.8297015363679883
tet_1.50,1.0,score_iso,"1-axis:(1,)",Z1,8,0.8453436825744722,0.9710570320993275,-0.02521790900799803,0.0018721853558068295,0.6262084163417393,0.9926978432082156,0.02705526511769735,0.010859149949377185,0.25,10.897247358851684,7.778867782001281
tet_1.50,1.0,q_only,"1-axis:(1,)",Z1,8,0.8453436825744722,0.9710570320993275,-0.02521790900799803,0.0018721853558068295,0.6262084163417393,0.9926978432082156,0.02705526511769735,0.010859149949377185,0.25,10.897247358851684,7.778867782001281
tet_1.50,1.0,xyz_only,"1-axis:(1,)",Z1,9,0.8788113341904037,0.9830319775582426,-0.018887170783419758,0.0027007331718378316,0.982010480896048,0.9847540702394872,-0.042589454431812265,-0.00048513680231617763,0.65,12.016288187031265,3.8297015363679883
tet_1.50,1.5,score_q,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.8240246353384003,0.951847392964207,0.001947182146374439,0.0031512698083623245,0.8624155131712978,0.923966654108615,-0.03377559043921351,0.0017740858720672857,0.15,10.774108475929529,3.2431494022599647
tet_1.50,1.5,score_iso,"3-axis:(1, 1, 2)",X1+Y1+Z2,6,0.8338335795180986,0.974330225778588,-0.019572267686509964,0.005874868593816137,0.9579315472424701,0.9797150662864761,-0.028251629994985865,-0.0024701766596997524,0.25,10.252642354760308,3.7086192821479758
tet_1.50,1.5,q_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,8,0.8561479783858352,0.9748524793126477,-0.04620896439802658,0.003442834538083717,0.9053275688852939,0.9682973961468938,-0.07748400934412164,4.0761987993509973e-05,0.05,10.131652639428431,2.5097961606490333
tet_1.50,1.5,xyz_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.8240246353384003,0.951847392964207,0.001947182146374439,0.0031512698083623245,0.8624155131712978,0.923966654108615,-0.03377559043921351,0.0017740858720672857,0.15,10.774108475929529,3.2431494022599647
tet_1.50,2.0,score_q,"3-axis:(1, 1, 2)",X1+Y2+Z1,9,0.7341473512485174,0.9523764589359366,-0.01713193098001735,0.0009695670229174165,0.7794535864413908,0.9719938895565969,-0.011658637991231978,-0.0016636558168148848,0.44999999999999996,10.355382381887287,3.0027915363169537
tet_1.50,2.0,score_iso,"3-axis:(1, 1, 2)",X1+Y1+Z2,8,0.9107095766659947,0.9662174870945115,-0.03319967724332539,0.0014551778474349187,0.9296140836993418,0.9501705315322225,-0.02814380986934319,0.003995505325074589,0.25,10.89945377791075,2.725597830754559
tet_1.50,2.0,q_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,10,0.8729102166138759,0.9824158398053644,-0.05146916674553179,0.003507855357427041,0.8392739210760815,0.9379392582979343,-0.028408217507497332,0.0029640940270711834,0.15,9.8762763259565,3.871373259086633
tet_1.50,2.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y2+Z1,9,0.9052211502770301,0.9703384043473372,-0.021247355904063188,-0.00044663437774542284,0.9199084688415279,0.9404607834753018,-0.01894448645655625,-0.007341587063974579,0.35,11.712691032963214,4.968470806539393
tet_1.50,5.0,score_q,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.9006873904930026,0.9667312107369623,-0.014902299012291358,0.0029951941570609784,0.8975263529330779,0.9527092220677151,-0.05512144619258866,-0.0076539686938008455,0.44999999999999996,10.03545126584118,2.586255787409156
tet_1.50,5.0,score_iso,"3-axis:(1, 1, 1)",X1+Y1+Z1,7,0.8340273166120769,0.951685165458934,-0.01631859877425927,0.003941830578324966,0.8503624113247175,0.913307175456676,-0.04025067716930693,0.0021014222179911255,0.05,10.566974467835037,3.1555840712186125
tet_1.50,5.0,q_only,"3-axis:(1, 1, 2)",X1+Y2+Z1,8,0.6589467186417918,0.9589658111897601,-0.001923592508464805,0.009821127748294346,0.8575171637212317,0.9539077198115888,-0.027366178611042527,0.007449049267585272,0.05,10.064783982333552,3.461125678520241
tet_1.50,5.0,xyz_only,"3-axis:(1, 2, 2)",X1+Y2+Z2,7,0.9006873904930026,0.9667312107369623,-0.014902299012291358,0.0029951941570609784,0.8975263529330779,0.9527092220677151,-0.05512144619258866,-0.0076539686938008455,0.44999999999999996,10.03545126584118,2.586255787409156
tet_1.50,10.0,score_q,"3-axis:(1, 1, 2)",X1+Y1+Z2,6,0.8574619409947161,0.9314244200654406,-0.00965484686204132,0.0026884938295064138,0.8048356913410473,0.9206851416273567,-0.016845240633535315,0.004482980179449235,0.25,10.237797362340094,2.4198040992498138
tet_1.50,10.0,score_iso,"3-axis:(1, 1, 1)",X1+Y1+Z1,9,0.9060914952221614,0.9762710848543945,-0.02739122657629022,0.0021580956940409806,0.79853755843391,0.9263747248612867,-0.024275815068451802,0.005745371288151434,0.05,10.428697518523048,2.549555203844494
tet_1.50,10.0,q_only,"3-axis:(1, 1, 1)",X1+Y1+Z1,6,0.7670651384269712,0.9503248186824412,-0.006457178973207106,0.005079416757808857,0.8581372131627868,0.9989635844261932,0.01058703493616912,-0.0026006388351016117,0.05,9.45154326821868,3.811483288518568
tet_1.50,10.0,xyz_only,"3-axis:(1, 1, 2)",X1+Y1+Z2,6,0.8574619409947161,0.9314244200654406,-0.00965484686204132,0.0026884938295064138,0.8048356913410473,0.9206851416273567,-0.016845240633535315,0.004482980179449235,0.25,10.237797362340094,2.4198040992498138
